# features	SH_002	SH_007	SH_011	SH_012	SH_013	SH_014	SH_015	SH_016	SH_017	SH_021	SH_022	SH_023	SH_024	SH_028	SH_029	SH_031	SH_032	SH_033	SH_034	SH_038	SH_039	SH_042	SH_043	SH_044	SH_045	SH_047	SH_050	SH_051	SH_053	SH_054	SH_055	SH_057	SH_058	SH_059	SH_060	SH_061	SH_063	SH_064	SH_065	SH_066	SH_068	SH_071	SH_072	SH_073	SH_077	SH_078	SH_079	SH_082	SH_083	SH_084	SH_085	SH_086	SH_087	SH_089	SH_091	SH_093	SH_094	SH_095	SH_096	SH_099	SH_100	SH_102	SH_103	SH_104	SH_105	SH_106	SH_107	SH_108	SH_109	SH_110	SH_111	SH_112	SH_113	SH_114	SH_117	SH_118	SH_119	SH_123	SH_124	SH_125	SH_127	SH_129	SH_133	SH_134	SH_137	SH_138	SH_141	SH_142	SH_143	SH_144	SH_146	SH_148	SH_149	SH_150	SH_151	SH_152	SH_153	SH_154	SH_160	SH_162	SH_164	SH_166	SH_179	SH_189	SH_191	SH_193	SH_194	SH_195	SH_198	SH_199	SH_200	SH_205	SH_214	SH_227	SH_228	SH_231	SH_234	SH_235	SH_237	SH_238	SH_239	SH_240	SH_241	SH_242	SH_243	SH_245	SH_247	SH_250	SH_252	SH_253	SH_500	SH_501	SH_502	SH_503
DARABCATK12-PWY: D-arabinose degradation I	4.04192051494067	0	0	0.188616028797895	0	0.61744296502803	0.380099973069917	0.164917981445078	0	6.68355961970546	0	0	0.209459093785309	0.176985030317536	0.736479010973537	0	0	0	2.53658978895573	0.937768119199706	0	1.32751000503126	0	0.213745982359544	3.05990021587596	1.05057018617154	0.52244793883702	0.091228605976386	7.73359007175225	0	0.148664962903632	0	0.607776999039712	0	0.423887992225894	4.68773003384541	0	0	0	0	1.45465984279491	0	2.49793983913267	0.478713068044275	0	0.132881003807041	0.437017110670213	1.06981969213799	0.018977510202879	0	0	0.284062932498125	0.238913021492615	0.220039027113209	0	0.086509377897719	0.908042082177808	0	0	0	0.918929176140344	0	3.05678062602867	0	0	0	0	0.481059963944556	0	0	0	0.811561980782212	0.14822798369344	0.922700032229912	0.960800778737189	0.889979018315768	0.181310000137796	0	0.113378991465963	3.28472996009053	0	0.115140958958005	0.626539966893628	2.7046000878995	0	0.101440028431611	0	2.84448006058743	0.879563835275285	0.566313052995575	0.050648691171427	0.854190447595795	1.38967009558151	1.27471992884513	1.43212993992215	1.80540025306295	0.368439061381948	0.303390069573411	0.872386175349621	0.034717190225722	0.666943914904626	1.59259999047625	0	0.047011790048074	0	0	0	0	0	0.144178999713084	0.026245612781351	0	0.589408229545035	0	0	0.830417901628695	0.915706840209156	0	0.064532406740475	0	3.53942016522013	0	1.10165004463886	0.019194303283378	0.34609996201899	0	1.60455030481642	1.72094977903005	0.077683400291313	0	1.5097300777511	0.043700197997657	0.845772987820869	0.100586010492127
P4-PWY: superpathway of L-lysine, L-threonine and L-methionine biosynthesis I	30.5073038866305	1.53214035516546	0	5.68866086854474	0.356566057143276	9.67835945181772	3.83011972863602	6.57241926053711	0	25.8591985286116	0	3.86279018811788	2.34939105193984	0	0	3.73112004719867	10.0579989740841	1.59988008856936	26.3265978096271	11.6110014758744	1.20633972163711	19.3615000733801	0	4.84166960041701	19.3258013634353	9.44925167450189	0.337310960511006	2.01986013232104	34.2952003181909	0.744330862373223	4.16711896017881	3.00672018981425	4.84104999235114	0	4.97009990884837	22.7784001644601	3.16029981809314	0.75534221489486	0	0	9.11572901486317	0	20.7477986638418	4.14732058950015	3.55472974796966	8.05433023075656	10.7108027124037	1.74194949871919	2.69034144640827	1.52065984644377	0.397763992124273	9.56786772638759	5.82669052416908	11.5941014286252	0	5.2770386517694	10.1551009190366	1.80143987820465	0	0	6.44762123588004	3.92166896483626	12.1502024883615	0	0	0	0	3.28294975394292	0.935904013214965	0.629706998154959	2.87317017928582	7.49783982245115	4.76189947614344	6.48256022643583	19.600195486271	5.91789012179018	1.22336000092975	2.84410928706712	5.7960395637321	22.0630997319333	2.95975068556705	0.08613656929662	5.26995972153533	16.447600534547	9.11442820254361	0	0.802983149780447	19.2327004096565	6.5236287782548	6.85924064188774	3.59991937249805	0	16.5864011408127	8.91744950222797	10.5475995575282	0.611419085702613	5.71511095213748	4.2359109713791	9.77446196466686	0.930321738077218	6.66653914941627	10.6571999362699	2.75051073719189	6.88097854336565	14.8205996020669	5.31914219786956	0	1.68879060007796	3.27507991913828	4.70116999064467	1.8934709221014	0	12.0850047065051	5.57674991015856	0	20.3573975884627	5.76701899365519	5.07832894721163	6.3852006669406	10.3397033482027	23.3577010903375	3.6991704155648	9.02356036563467	1.08347018533841	7.63534916209678	0.691504110979495	11.3987021654115	15.806097970497	4.50566001689623	0.874890962633407	0	1.24377994301	7.92961988581348	5.75364060016225
PWY0-781: aspartate superpathway	31.0884039606627	1.61234037375662	0	5.87872089756311	0.37738406047957	10.0772994292218	4.01681971540832	6.83944923049357	0	26.1888985098517	0	4.047700197123	2.4769311090459	0	0	3.86461004888732	10.6024989185451	1.69297009372282	25.6832978631496	12.0910015368872	1.2748897058192	19.8309000751591	0	5.07374958126345	19.7328013921491	9.67508171452123	0.357000958205898	2.1279301394007	34.7455003223688	0.787616854369643	4.36881890984862	3.12683019739679	5.09123999195584	0	5.187349904864	23.6603001708274	3.26651981197912	0.797525226895927	0	0	9.53332896973314	0	21.0637986434914	4.3019706114821	3.73926973488578	8.25271023644015	11.2386028460638	1.83125947301846	2.83311152316575	1.59810983862287	0.420704991670041	9.94134763763756	6.13349055176881	11.9971014782828	0	5.51312859145078	10.2884009311003	1.90364987129423	0	0	6.6296212707658	4.10667891600103	12.677802596414	0	0	0	0	3.4256597432468	0.988894013963183	0.665192998050985	3.02306018863896	7.66370981852335	5.00153944978065	6.80096023755754	20.2959953260352	6.07590012504202	1.28441000097615	2.93876926333871	6.03150954600828	22.1516997308568	3.11350072118017	0.091186867496441	5.44012971254355	16.8707005482978	9.36116815388403	0	0.847169158022463	19.77230042115	6.78726872888031	7.17887067179872	3.72630935046702	0	17.3307011920056	9.26584948278028	10.9470995407692	0.646414090607863	5.97497099543017	4.41383101217973	10.1775020456779	0.980487723953486	6.99866910703981	10.9224999346835	2.89330077546247	7.24739846579822	15.4478995852239	5.02040207443014	0	1.78361063377037	3.45534991468741	4.95428999014096	1.99952097374672	0	12.5833049005681	5.8344199060075	0	19.7256976632939	6.07628893968758	5.35814888920215	6.72705070264717	10.8715035204103	24.0102011207962	3.89743043783734	9.34061037848153	1.13802019466973	7.96328912610865	0.730690117268457	11.9293022662096	16.433597889926	4.7220800177078	0.925567960468992	0	1.31413993978611	8.14104988276888	3.57127037251921
HOMOSER-METSYN-PWY: L-methionine biosynthesis I	24.341303101082	0.81476618887095	0	1.77734027136431	0.086669113889592	3.3881798080935	1.18467991606543	2.86528967762626	0	21.7697987612984	0	1.34745006562082	1.26064056445181	0	0	1.31226001660009	2.96148969792805	0.391619021680029	14.0246988331451	8.87580112820308	0.298366931151831	8.23292003120277	0	1.50840987551093	14.7109010378541	4.72453083723411	0.082811190305294	1.19236007811151	43.0323003992537	0.180046966709316	1.57442960713258	1.03561006537806	1.68028999734514	0	1.88404996544652	20.4515001476598	1.21059993031787	0.184585052514447	0	0	6.70561927532372	0	11.8745992352758	2.93417041706298	1.03370992670997	2.71555007780051	3.53188089441352	0.539102844862374	0.727767391269583	0.43393295618145	0.097016798079067	3.0774792686986	1.6679201500461	3.19084039317535	0	1.41115963946282	10.1325009169913	0.454820969249554	0	0	3.15203060418123	1.49895960433462	5.55394113744714	1.37399989406461	0.611334201373486	0	0	2.07974984412275	0.235941003331487	0.15282599955222	0.746708046594582	4.62463989048853	1.49333983571769	6.78843023711987	9.66576777407034	3.48149007164907	0.356255000270754	1.46404963300668	2.86547978431534	14.1146998285064	1.42149032925981	0.020330092753339	3.34690982314929	19.213200624429	3.21050936685545	0.676398189580884	0.282345052665823	19.8487004227773	4.08373923519732	2.04168019106043	1.14011980126572	0	7.79324053601908	11.8427993389349	10.096399576456	0.157646022097243	1.96335032709416	2.36866054318124	7.04227141549655	0.92356673997902	3.00014961721091	11.4301999316474	0.898210240738309	2.20240953377193	6.63067982196625	6.9526928728527	0	0.469131166696378	1.65033995925311	1.60513999680577	0.681460331864367	0	6.05671235878663	1.77429997141603	0	11.1236986822867	5.72249900142392	1.33107972405386	1.82562019068785	3.23820104859426	15.0700007034676	1.07205012043411	8.74270035425422	0.318570054494594	2.48992972675511	0.175452028158296	5.39721102530818	13.1691983090749	2.3926400089724	0.219612990620329	0	0.324985985109142	6.10760991205042	1.82608019047842
METSYN-PWY: superpathway of L-homoserine and L-methionine biosynthesis	34.5153043972498	1.41812032873447	0	3.06967046867729	0.151576024291574	5.8079696710366	2.05562985435862	4.90664944795287	0	30.7892982480889	0	2.33360011364633	2.18542097852224	0	0	2.27488002877723	5.09720948008463	0.683794037854838	21.705998194061	14.4751018399302	0.521178879737974	13.4209000508652	0	2.61313978433757	22.370701578253	7.97514141327481	0.144840983043466	2.06607013534825	50.5689004691783	0.314764941799962	2.72661931962668	1.79625011339727	2.90247999541408	0	3.25129994037116	29.0881002100161	2.09647987932662	0.322578091773467	0	0	11.1379987963165	0	18.5038988083489	5.02303071397358	1.79549987269906	4.67346013389463	6.05995153462213	0.940173729446206	1.26689068111844	0.757124923545525	0.169652996640871	5.25394875150416	2.88523025955531	5.48601067598624	0	2.44357937568991	16.2449014701636	0.793789946331862	0	0	5.37979103119834	2.59550931488936	9.32129190900058	2.37812981664619	1.06508035083747	0	0	3.57954973171275	0.412221005820561	0.267121999217332	1.30031008113935	7.76738981606821	2.58704971539866	11.213800391698	15.6575963942121	5.92148012186406	0.621673000472471	2.52969936588026	4.90452963083606	21.7551997356743	2.46087057001145	0.03557278732008	5.71189969818322	28.141200914589	5.48888891753622	1.1757303295337	0.493283092012095	28.9391006164028	6.93098870196444	3.52086032948211	1.97482965576744	0	12.814000881347	18.7655989525043	16.2708993174358	0.275586038628895	3.38408056378782	4.07144093366284	11.7650023647655	1.60465954822415	5.17339933992598	18.0854998918487	1.56201041865003	3.79115919744951	11.1155997015461	10.9908045414004	0	0.818380290795069	2.85339992954956	2.78201999446378	1.18728057819377	0	10.1317039457921	3.06260995066135	0	17.7938978921349	9.6341083188481	2.3093695212446	3.15317032935179	5.54462179545943	23.3818010914625	1.86395020939617	14.1304005725638	0.556008095110745	4.28035953027335	0.30657604920239	9.04366171802442	20.6216973521741	4.11497001543114	0.383735983610636	0	0.567518973996281	10.1394998539912	3.15194032877889
MET-SAM-PWY: superpathway of S-adenosyl-L-methionine biosynthesis	35.6253045386638	1.5985703705646	0	3.39867051890901	0.173156027749985	6.4780296330844	2.32022983561172	5.43529938847447	0	31.0968982305865	0	2.62668012791932	2.47359110755042	0	0	2.51694003183929	5.79363940904878	0.780987043235443	22.6647981142888	15.743002001093	0.594451862830233	14.5134000550058	0	2.94631975684023	23.1587016338464	8.51885150962568	0.165457980629834	2.33197015276736	50.2302004660358	0.359489933530311	3.067679234522	2.00018012627137	3.28464999481025	0	3.63220993338527	31.3609002264257	2.30537986730233	0.367585104577962	0	0	12.2758986733436	0	19.3479987539889	5.41022076900878	2.03558985567668	5.09670014602046	6.8401117321899	1.06445969368043	1.43888077358547	0.857502913409356	0.193670996165314	5.85577860849133	3.27433029455875	6.10656075245042	0	2.75095929715741	15.7975014296739	0.905274938794362	0	0	5.79870111149503	2.91418923077061	10.3677021233054	2.4443398115414	1.16399038341843	0	0	3.93750970488365	0.470061006637262	0.304548999107671	1.47581009209055	8.14150980720905	2.92539967817678	12.3362004309035	17.1451960516328	6.28923012943236	0.703114000534367	2.74454931202382	5.41073959273363	21.9886997328373	2.77578064295407	0.040647285511275	6.11420967692516	28.3585009216513	6.00164881641484	1.3382003750708	0.560741104595038	29.8132006350212	7.57525858130557	3.9660803711458	2.19009961824374	0	14.2867009826393	19.5471989088754	17.2878992747726	0.314439044074921	3.79776063270692	4.48409102829175	12.8130025754135	1.79886949354628	5.81842925762661	18.1873998912393	1.76913047416235	4.3022990892463	12.3475996684669	12.215305047364	0	0.932509331348541	3.23650992009057	3.15799999371558	1.35141065812348	0	11.1941043595439	3.44470994450572	0	19.3186977115071	10.7943981163775	2.6290294549759	3.58207037415083	6.27922203333768	24.9030011624721	2.11737023786537	14.8562006019732	0.629113107616088	4.79253947406672	0.349604056107955	10.1072019200652	22.269797140558	4.59785001724194	0.43815898128623	0	0.647058970351758	10.5606998479259	3.55420037073864
PWY-5347: superpathway of L-methionine biosynthesis (transsulfuration)	35.5862045336825	1.61441037423647	0	3.48219053166085	0.173168027751908	6.31583964227084	2.33748983438885	5.55413937510378	0	31.9644981812201	0	2.65782012943584	2.4878211139219	0	0	2.57447003256705	5.55335943355734	0.775667042940927	22.8979980948866	16.0382020386159	0.594462862827694	14.8340000562209	0	2.95808975586885	24.2023017074724	9.00103159507281	0.165472980628078	2.35482015426427	51.2253004752683	0.358584933697646	3.07116923365114	2.04562012914	3.2842399948109	0	3.687949932363	31.1601002249759	2.38566986268084	0.368197104752076	0	0	12.4493986545935	0	19.9105987177574	5.68833080853934	2.0423498551974	5.24152015016955	6.67380169007354	1.07115969175238	1.4427507756661	0.863382912815594	0.193801996162721	5.88382860182581	3.26416029364386	5.95958073433954	0	2.77300929152386	17.7520016065561	0.900600939110371	0	0	6.10759117070308	2.94589922240044	10.3801021258449	2.69748979202354	1.2125503994141	0	0	4.0566296959556	0.470293006640537	0.305116999106007	1.47527009205685	8.69864979401597	2.91763967903046	12.6167004407013	17.0234960796591	6.70720013803418	0.709640000539326	2.87729927874739	5.55278958204153	23.3789997159451	2.78968064617373	0.040645585511881	6.42242966063882	29.5891009616458	6.22362877263817	1.33948037542956	0.562907104999062	31.0571006615162	7.81096853716181	3.95491037010051	2.24863960803963	0	14.1736009748603	20.7364988424886	17.9443992472325	0.314735044116411	3.8431206402639	4.61657105867208	12.9058025940663	1.8302894847003	5.7797092625669	19.9341998807935	1.77516047577851	4.23931910257854	12.3069996695571	12.2664050684786	0	0.932903331488541	3.24057991999008	3.15720999371715	1.35239065860073	0	11.099404322663	3.47136994407623	0	19.1136977357914	10.4836981705947	2.6047894600011	3.55422037124187	6.1508019917527	24.5001011436647	2.12179023836192	15.4706006268687	0.634138108475665	4.80243947298029	0.350218056206496	9.96824189366691	22.6579970907132	4.63833001739374	0.438221981283539	0	0.647921970312215	11.411599835673	3.56965037235023
TCA: TCA cycle I (prokaryotic)	28.7239036594253	1.49366034624541	0	4.21435064344706	0.44391707114215	8.86590949783489	5.11815963737839	5.46852938473576	0	28.7038983667482	0	0.465089022649835	8.008493585803	0	0.145709002171064	4.20737005322323	0	0	17.2480985649582	16.439202089587	0	13.3096000504434	0	6.18696948938941	20.5092014469242	18.8553033413483	2.52190970476003	3.42689022449558	36.4907003385607	0	2.22251944541472	1.5957501007397	9.64134998476666	0	3.76268993099227	23.7498001714736	2.24242987092574	2.49603071012074	0	0	11.28749878016	0	15.2591990173076	10.0233014247121	0	6.11118017508531	9.38622237696696	1.82696947425299	1.94681104666402	0.707340928572713	1.06189997897438	12.355397063987	8.31048074761085	2.69124033161463	3.02870021352337	6.01998846195315	7.61334068900733	0	0	0	11.8726022757404	0	13.9459028561209	0	1.67005055011465	0	0	3.02585977321181	0	0.867393997458536	0	15.7014996281885	5.86043935529307	12.5103004369848	15.9609963243422	11.7243002412861	0.581944000442277	0	5.46763958845077	25.9369996848654	1.23431028590329	2.10698924896368	10.0851994670981	27.5526008954595	3.66333927755286	2.05849057695374	2.65537049530626	28.8644006148117	10.6122980125288	6.66313062353576	4.90644914475685	0	11.8034008118379	19.4726989130339	16.1942993206491	0	8.17818136248502	10.2016023394314	16.5721033309928	2.22132937460693	11.7114985057299	25.5326998473144	0	8.88252811965762	0	0	0	0.203398072273437	0	6.80087998646625	2.27755110914461	0	7.30763284595761	0	0	11.0961986855443	4.18879926905453	2.45191949169257	4.58656047907083	4.29474139072316	21.2661009927016	0	17.9625007278405	1.02100017465229	3.52900961272648	0.367443058970936	13.1468024974981	17.4999977530003	2.43005000911269	0.939060959892706	0	2.31307989401468	19.2407997229325	2.66995027850251
PWY0-166: superpathway of pyrimidine deoxyribonucleotides de novo biosynthesis (E. coli)	21.7111027659945	7.04662163347736	0	2.49786038137332	0.099193415896737	4.34926975365736	2.25901983994844	4.8136894584118	13.1007977073604	22.7796987038351	0	1.27152006192303	2.25658101038415	1.25303021464408	0.098089001461526	2.48769003146928	1.83563981276474	0	18.3992984691784	11.0783014081629	0.642415851762542	6.81275002582032	0	4.59665962063768	14.7941010437238	9.78568173412066	1.50103982427327	3.69407024199854	20.9422001943017	0	1.25978968564468	0.773200048812119	3.79610999400215	0	3.16283994199352	16.0406001158131	0	0	0	0	3.85020958390785	0	14.5983990598631	6.74085095814456	0	3.24374009293315	5.44529137896559	0.93932372969081	0.126193067845179	0.046297795324849	0.270554994643011	4.40737895267454	1.05508009491501	0.950447117114094	1.80388012717355	0.483405876494633	19.3140017479172	0	0	0	2.77072053109171	0	9.15743187544205	0	1.53023050405793	0.706755097532203	0	1.03506992242151	1.09282001543062	0	0	8.83698979074008	4.33903952266226	7.67284026801231	10.7011975356212	7.57590015591203	0.730085000554865	0.932201766324983	1.178729911277	17.7190997847129	0.350288081137228	0.12391395583087	7.46560960551719	19.3881006301133	0	0.20619405779207	0.413240077081672	24.1573005145505	7.11754866702549	9.04454084638813	2.12874962893765	0	17.4872012027697	17.3039990340908	12.9439994569992	0	1.45077024169832	3.50928080474827	6.02393121081017	0.462752869716557	5.56942928939652	22.2560998669085	1.27798034252429	1.82355961397067	0.350664990584645	0	0	0	0	2.00779999600448	0.442953215713787	0	0.971383378305256	0.118492998091078	0	7.82444907311576	0.605205894391571	0.119719975180852	0.46551004862299	0.66880121657121	16.8469007864133	0	10.7570004358737	0	3.51626961412457	0.165731026598172	9.94490188923301	15.1201980585666	1.59575000598406	0.414009982317634	0	0.280824987132599	12.4907998201325	1.26327013177171
PWY-5840: superpathway of menaquinol-7 biosynthesis	15.0339019153191	1.21403028142436	0	4.85139074071034	5.85874093892182	6.48761963254122	4.83479965745445	6.21720930050178	0	27.1561984548123	2.5975603870365	2.05053009986082	6.18040276727534	1.69566029046661	2.44328003640487	5.94095007515302	0	0	19.2867983953384	11.6974014868567	3.99273907867546	16.2031000614098	4.32182997536557	6.76270944187359	14.2605010060783	4.70455083369345	4.75575944324324	4.61062030204174	35.7538003317238	0	9.53590762050497	4.79355030261683	8.62416998637381	0	4.24934992206692	23.7591001715407	12.7658992651948	0	0	1.01615987572365	7.97903913770524	0	17.7301988581752	8.08585114932288	4.3133596941828	4.14431011873449	5.26615133360016	0	0.954345513084778	0	0.531632989473667	4.72813887645236	6.92095062260872	8.53190105130085	0	3.85234901576335	17.421801576673	1.34383990914298	7.15735010736025	6.30432103264779	9.12603174927777	1.97299947920706	12.9394026499897	0	6.86733226209925	4.0271405557454	0	1.85724986079912	1.08731001535282	0	0	13.8851996711985	4.08787955029237	10.6981003736846	7.08771836776934	9.22660018988343	1.40770000106985	8.17317795122948	4.27301967836981	22.6840997243882	0	0	3.739439802408	19.1261006215983	5.60876889389469	0.880363246748211	1.5089202814589	27.7711005915244	8.23743845729253	3.58519033550211	5.58708902611451	1.74070091212728	10.7797007414278	9.94643944478975	16.0721993257712	2.81345039436134	9.96300165983608	3.21735073780287	12.7121025551326	3.12017912154477	1.64884978962326	20.1869998792817	1.45950039117529	5.59886881477546	2.19623994103096	0	0	2.60982092734767	2.39909994076622	2.52475999497573	2.99873146035223	0	9.7219637862188	2.0514899669505	0	7.78361907795248	2.62456954201261	1.91623960274437	1.71392017902068	0	17.4180008130723	0	18.7362007591909	1.92216032880475	6.81860925172582	0.923587148226501	6.3476612058652	15.2544980413225	5.30181001988179	0.534327977178852	0	0.958590956077362	15.2432997804965	4.91514051269831
PWY-5837: 2-carboxy-1,4-naphthoquinol biosynthesis	13.1023016692332	0.362463084022568	0	3.33545050925658	2.72177043619093	2.78545984223155	4.19333970290188	2.26401974527514	0	17.3358990135873	1.45590021692913	8.20475039957135	3.90524174857199	0.530952090952093	0.855107012741094	1.97742002501436	0	0	15.3170987256174	6.70102085176676	1.32659969388712	7.18135002721732	2.3909999863713	3.03585974945049	10.0861007115744	4.7129208351767	1.58501981444173	2.2390901466828	30.0878002791546	0	3.48743912977931	3.13726019805524	3.30602999477647	0	5.11878990612139	14.1781001023659	7.16906958734835	0	0	0.307079962444121	6.30927931815618	0	7.72684950239089	5.06692072021211	1.40198990059892	2.09501006002204	1.9699604988728	0	0.287508154573009	0	0.164579996741316	1.74212958601775	2.99934026982065	3.63317044767926	0.989772069778931	1.26252967743629	8.67740078530477	0.414732971959904	2.36511003547665	2.03512033335271	4.61146088392482	0.738833804977429	6.80513139369091	0	2.185060719759	2.1575702977447	0	1.1518399136696	0.338672004782049	0	0	5.60617986724566	1.42454984328527	6.55413022893577	4.67619892311815	3.58129007370295	0.442910000336612	2.82543929174713	1.41526989347264	12.485099848306	0	0	1.73729990820107	11.367200369434	2.86838943432492	0.266730074759105	0.452009084313255	17.3790003701727	3.6765693114521	4.17695039087902	1.91394966637943	1.8263009569817	4.62308031797546	5.72940968018435	7.7245196759564	0.911531127769318	5.9590209927729	1.09237025050235	4.96897099876317	1.77256950095078	0.593687924251358	11.1559999332871	0.487679130707761	2.19332953569407	0.871533976599313	0	0	0.837212297486646	0.735403981842876	0.79499499841796	1.4413107019039	0	4.37172170256702	0.757260987800526	0	4.11294951278	0.817081857419216	0.598502875924369	0.521818054504418	0	9.23346043101793	0	9.49249038463571	0.610584104446517	2.89565968223031	3.67176058928086	4.3386308242097	7.30498906203941	2.51881000944554	0.163196993029856	0	0.29750698636823	8.74743987403687	2.10324021938899
PWY-5861: superpathway of demethylmenaquinol-8 biosynthesis I	21.041302680662	0.822435190648702	0	7.21530110163217	5.84232093629035	5.12503970971775	8.93058936726774	4.9336894449106	0	25.9634985226769	3.23341048177816	13.8155006728149	7.93158355136653	1.20084020570393	1.84559002749929	4.23552005357933	0	0	22.5510981237486	13.0647016606542	2.86517933885987	13.6801000518476	4.76598997283386	6.38634947293458	18.4156012992207	9.66041171192156	3.39265960282134	4.91059032169277	35.9964003339746	0	6.68360833223921	6.82075043059398	6.9358199890414	0	9.98176981693434	22.0727001593649	14.5666991615408	0	0	0.696415914828334	12.9136986044166	0	14.3754990742179	10.5251014960379	3.06411978275391	4.64265013301193	4.18934106090873	0	0.651420350223123	0	0.374263992589573	3.75735910713876	5.98808053868773	4.91041060506079	2.21488015614905	2.75064929723661	17.4661015806822	0.924366937503552	5.0781400761721	4.32131070783069	9.74371186767469	1.65903956207992	11.3588023262827	0	4.80127158153886	4.31881059599586	0	2.564749807772	0.755221010663721	0	0	11.0003997395105	2.91479967934289	13.1346004587916	9.48835781492608	7.46573015364473	1.00469000076356	6.22327844001079	3.14010976364394	21.9970997327352	0	0	3.52071981396516	17.7621005772683	5.73272886944854	0.603527169156595	1.01987019023639	26.2662005594701	7.43884860685243	7.5852607098287	4.21936926452174	3.76756197420247	9.26690063737743	11.5448993555637	14.8273993779906	2.04999028734714	12.1593020257397	2.43667055877729	9.97542200505982	3.88891890511377	1.26664983838815	20.519399877294	1.09041029225177	4.33606908209754	1.76930995249403	0	0	1.86859066396632	1.6412799594768	1.73908999653921	3.07651149823033	0	7.98328310908961	1.70249997257273	0	8.65800897437226	1.77019969110015	1.31033972835347	1.16793012199147	0	16.1840007554692	0	18.6218007545554	1.38155023632798	5.89168935344601	7.91986127105854	8.21717156101608	13.801098227939	5.25643001971161	0.372165984104791	0	0.631065971084557	17.2889997510384	4.45606046481167
PWY-5838: superpathway of menaquinol-8 biosynthesis I	22.6942028912414	1.22860028480183	0	10.3829015852614	8.33384133558141	7.40810958040467	12.5983991074034	7.15241919528132	0	30.4036982700296	4.75015070777246	18.973900924029	11.1383049871761	1.78212030527721	2.70505004030525	6.03744007637362	0	0	25.3177978935592	17.73330225408	4.19973903091022	18.425600069833	6.94350996042199	9.07110925136136	24.2134017082555	13.5017023926367	4.8571094313782	7.1362204674938	39.0588003623875	0	9.37315766111597	9.72385061386669	9.76987998456359	0	13.444599753426	26.2394001894485	19.800798860266	0	0	1.04135987264169	17.8380980722367	0	19.0827987710678	14.6481020820812	4.53653967835934	6.83477019581617	6.17110156276976	0	0.971404522256213	0	0.559078988930236	5.37090872371096	8.43150075849781	6.69668082516501	3.25043022915533	3.96834898612652	23.83160215676	1.36938990741555	7.36415011046225	6.32117103540782	13.6525026169117	2.45239935266467	14.7259030158649	0	6.93911228574359	6.25633086337366	0	3.76319971794818	1.11875001579675	0	0	15.0523996435592	4.17605954059169	17.6657006170629	12.8630970377574	10.6304002187736	1.49644000113729	8.99668774480028	4.59094965443922	27.2513996688955	0	0	5.07494973183966	21.353200693979	8.28576836596362	0.902402252925303	1.52004028353311	30.3347006461291	10.5940980159373	9.95868093193336	6.15489892713957	5.550772908605	13.174600906149	16.032999105038	19.3626991877348	3.03863042592483	16.9585028252866	3.57846082061264	14.1152028371558	5.68856839844045	1.87470976080578	26.9680998387308	1.60540043027942	6.21328868470892	2.58334993063705	0	0	2.74790097641165	2.42382994015564	2.56204999490152	4.53284220744883	0	10.5525041096727	2.51134995954215	0	11.8833985922926	2.59524954712895	1.91787960240438	1.71798017944475	0	20.3642009506009	0	24.1241009775086	2.05455035145138	8.54452906232338	11.2324018026882	10.8389020590662	18.3969976378255	7.43961002789854	0.556908976214418	0	0.940444956908812	23.1256996669899	6.24649065157144
PWY-5899: superpathway of menaquinol-13 biosynthesis	22.1977028279873	1.07941025021809	0	9.30732142104183	7.47601119810556	7.22510959076979	11.4009991922392	6.37509928273758	0	29.3916983276124	4.20537062660022	19.4488009471566	10.1215045319037	1.56603026826099	2.44679003645717	5.40209006833644	0	0	24.9982979201416	16.5524021039758	3.77541912882204	17.3432000657307	6.50072996294584	8.20494932284553	22.8566016125332	12.2699021743494	4.3998094849143	6.34381041558302	38.6050003581772	0	8.78634780754263	8.68985054859026	8.86943998598628	0	12.4403997718431	25.1819001818133	18.0370989617846	0	0	0.913741888249367	16.3250982357466	0	17.6921988606224	13.2902018890693	4.09402970973329	6.0837801743003	5.66836143545585	0	0.852815458499175	0	0.490231990293407	4.82561885328819	7.74319069657744	9.00664110979832	2.8713802024323	3.54834909343229	22.0063019915703	1.21667991774027	6.69361010040415	5.8013809502662	12.2894023556326	2.16248942918929	14.2424029168441	0	6.16531203085378	5.71619078883433	0	3.32597975071782	0.987965013950066	0	0	13.8614996717597	3.82390957933171	16.3100005697083	11.7368972971099	9.63144019821504	1.31327000099809	7.99143799678624	4.06363969412984	25.8284996861837	0	0	4.59866975700629	20.5674006684405	7.74887847184368	0.793979222536496	1.33904024977118	30.2004006432685	9.7709381700987	9.31178087139645	5.46159904798867	5.15581270164586	12.0186008266394	14.6974991795856	17.950799246964	2.68101037579722	15.4185025687225	3.16190072508707	13.3209026775014	5.04993857824029	1.68311978525075	25.4614998477402	1.41466037915727	5.7723987780409	2.41273993521793	0	0	2.42851086292277	2.1401499471597	2.2796999954634	4.14423201819955	0	9.88987385161137	2.21132996437547	0	10.7487987266973	2.3275495938426	1.72492964240484	1.51682015843338	0	19.822900925333	0	22.2466009014323	1.80682030907468	7.80594914337514	10.0502016129569	10.1075019201221	17.4479977596771	6.77065002538994	0.487839979164354	0	0.847909961148766	21.2946996933563	5.61772058598443
