feature	metadata	value	coef	stderr	N	N.not.0	pval	qval
X1.1.5.4.Malate.dehydrogenase..quinone.	diagnosis	Ctl	-2.1804769547562	0.860221602637863	187	140	0.0124954607451222	0.0793660729620121
X4.2.1.40.Glucarate.dehydratase	diagnosis	Ctl	-1.57958435447835	0.624177046951687	187	162	0.0126433522893373	0.0802032500186204
X5.4.2.12.Phosphoglycerate.mutase..2.3.diphosphoglycerate.independent.	Age	Age	-0.00996079861261575	0.00389912681541351	187	187	0.0127892272902152	0.0810255238488094
X1.13.11.8.Protocatechuate.4.5.dioxygenase	Age	Age	0.0396884710694975	0.0155301542444821	187	28	0.0128122769012253	0.0810685439460778
X1.1.1.355.2..dehydrokanamycin.reductase	diagnosis	Ctl	-1.25251023193876	0.496482363020928	187	133	0.0128764229298258	0.0811559798129762
X3.7.1.14.2.hydroxy.6.oxonona.2.4.dienedioate.hydrolase	diagnosis	Ctl	-2.0519810065303	0.812619885607087	187	118	0.012887303630641	0.0811559798129762
X4.2.1.28.Propanediol.dehydratase	diagnosis	Ctl	-1.61184255200368	0.639162981186948	187	159	0.0128777346120377	0.0811559798129762
X6.2.1.3.Long.chain.fatty.acid..CoA.ligase	diagnosis	Ctl	-0.337879165459922	0.134061876935421	187	187	0.0128912025695702	0.0811559798129762
X6.3.2.10.UDP.N.acetylmuramoyl.tripeptide..D.alanyl.D.alanine.ligase	diagnosis	Ctl	0.136677379840811	0.054231702779199	187	187	0.0129139548109668	0.0811966944356626
X3.4.11.4.Tripeptide.aminopeptidase	diagnosis	Ctl	0.209876885562472	0.0831986648286126	187	187	0.0129690689386946	0.0813380851928698
X3.4.17.11.Glutamate.carboxypeptidase	diagnosis	Ctl	1.29674511560956	0.514080412734133	187	167	0.0129634522183273	0.0813380851928698
X3.6.3.23.Transferred.entry.7.4.2.6	Age	Age	-0.0671879973978297	0.026478645795313	187	103	0.0130358571077041	0.0816542506771515
X1.2.1.10.Acetaldehyde.dehydrogenase..acetylating.	diagnosis	Ctl	-1.50535714772955	0.597533129636185	187	168	0.0130538434926777	0.0816643207710048
X4.3.2.2.Adenylosuccinate.lyase	Age	Age	-0.00673908657541286	0.00264322655225647	187	187	0.0130952522208736	0.0818207112447062
X4.3.2.1.Argininosuccinate.lyase	Age	Age	-0.00536166505850917	0.00209816243266333	187	187	0.0131278877874807	0.0819219630893354
X1.2.99.6.Carboxylate.reductase	diagnosis	Ctl	-1.80097328022048	0.716036538388286	187	64	0.0132733213187806	0.0825196759294761
X1.3.1.44.Trans.2.enoyl.CoA.reductase..NAD....	Gender	Male	-1.18491481377387	0.465411251092599	187	160	0.0132476537365053	0.0825196759294761
X3.4.23.51.HycI.peptidase	diagnosis	Ctl	-1.45413939516034	0.578514622285872	187	161	0.0132729333755095	0.0825196759294761
X4.1.1.61.4.hydroxybenzoate.decarboxylase	diagnosis	Ctl	-2.09743794065728	0.831139144698707	187	60	0.0133192532374774	0.0825992495548037
X6.3.3.2.5.formyltetrahydrofolate.cyclo.ligase	Age	Age	-0.00877271433763604	0.0034471314438169	187	187	0.0133150665324997	0.0825992495548037
X4.6.1.1.Adenylate.cyclase	diagnosis	Ctl	-0.76157857306629	0.302761433458414	187	186	0.0133506745834949	0.0826912589730503
X2.7.1.90.Diphosphate..fructose.6.phosphate.1.phosphotransferase	Age	Age	-0.0268113570046669	0.0106078190256412	187	187	0.0135003711897211	0.0835147031661903
X4.2.2.8.Heparin.sulfate.lyase	Age	Age	-0.0601572654900128	0.0238410656476494	187	154	0.0135571807163938	0.0837622094819575
X6.3.1.1.Aspartate..ammonia.ligase	diagnosis	Ctl	0.161933439986451	0.064816001517218	187	187	0.0136192055591637	0.0840412857895916
X3.5.1.53.N.carbamoylputrescine.amidase	diagnosis	Ctl	1.52840344503507	0.607232084100143	187	164	0.0136964492918147	0.0844134686884897
X1.3.5.3.Protoporphyrinogen.IX.dehydrogenase..menaquinone.	diagnosis	Ctl	-2.28325881053487	0.913696725754596	187	125	0.0138247938054599	0.0850992863136086
X1.13.11.16.3.carboxyethylcatechol.2.3.dioxygenase	diagnosis	Ctl	-1.97314862901056	0.790446689068093	187	113	0.0139984754122208	0.085850428542845
X3.1.21.1.Deoxyribonuclease.I	diagnosis	Ctl	-1.97521553695097	0.790991747168111	187	138	0.0139837676979809	0.085850428542845
X3.4.13.18.Cytosol.nonspecific.dipeptidase	diagnosis	Ctl	-0.575279533498902	0.23030890466783	187	187	0.0139963050286061	0.085850428542845
X4.3.1.15.Diaminopropionate.ammonia.lyase	diagnosis	Ctl	-0.903094239919206	0.361297562145453	187	186	0.0140272308124046	0.0859210968435495
X1.8.5.7.Glutathionyl.hydroquinone.reductase	diagnosis	Ctl	-1.92920074497864	0.774681080215315	187	95	0.0140693215295784	0.0860731744128562
X6.2.1.20.Long.chain.fatty.acid...acyl.carrier.protein..ligase	diagnosis	Ctl	-1.87797967390628	0.753361736441143	187	123	0.0140908497724134	0.0860992364770261
X2.8.4.4..Ribosomal.protein.S12...aspartate.89..C.3...methylthiotransferase	diagnosis	Ctl	0.336126864896703	0.134077860312951	187	187	0.0142772239110148	0.0870247413451342
X4.3.99.2.Transferred.entry.7.2.4.1	diagnosis	Ctl	-1.25019208553482	0.502485299900756	187	183	0.0142615941306261	0.0870247413451342
X1.1.1.346.2.5.didehydrogluconate.reductase..2.dehydro.L.gulonate.forming.	diagnosis	Ctl	-1.72536183073871	0.694337505112651	187	84	0.0143073898141081	0.0871021313957789
X4.1.2.21.2.dehydro.3.deoxy.6.phosphogalactonate.aldolase	diagnosis	Ctl	-1.64606279243956	0.661532295894714	187	164	0.0143397023154736	0.0871923850548186
X3.1.3.15.Histidinol.phosphatase	diagnosis	Ctl	-0.393184725353028	0.158576679106499	187	187	0.0143716669998647	0.0872803065302383
X3.6.3.34.Transferred.entry.7.2.2.16	Age	Age	-0.0179651162306445	0.00719663316286807	187	187	0.0144188422295936	0.0874602765897248
X1.3.1.76.Precorrin.2.dehydrogenase	diagnosis	Ctl	0.491166640486763	0.198400232290036	187	187	0.0144872340671704	0.087768346365628
X3.5.2.10.Creatininase	Age	Age	-0.0292690632351494	0.0117316006392665	187	183	0.0146531177667512	0.0886655888167734
X2.7.1.144.Tagatose.6.phosphate.kinase	diagnosis	Ctl	0.485317344244167	0.196032300324577	187	187	0.0147736052128579	0.0890788985324941
X3.6.3.24.Transferred.entry.7.2.2.11	diagnosis	Ctl	-1.4861075867425	0.600429699796781	187	177	0.0147422084876267	0.0890788985324941
X4.2.1.135.UDP.N.acetylglucosamine.4.6.dehydratase..configuration.retaining.	diagnosis	Ctl	-1.53870833318543	0.62070652653986	187	106	0.0147750198729187	0.0890788985324941
X2.7.1.83.Pseudouridine.kinase	diagnosis	Ctl	-0.796647586710382	0.321742285628912	187	187	0.0148242575851381	0.0892678119800708
X1.1.1.65.Pyridoxine.4.dehydrogenase	diagnosis	Ctl	-1.75572498255534	0.710539857269716	187	76	0.0149498253756948	0.08982200341083
X4.2.2.17.Inulin.fructotransferase..DFA.I.forming.	Age	Age	-0.0600209705918174	0.0242268987269937	187	156	0.0149523190595646	0.08982200341083
X4.1.99.22.GTP.3..8.cyclase	diagnosis	Ctl	0.414707114088632	0.167829013030585	187	187	0.0150137443505096	0.0900824661030577
X1.11.1.18.Bromide.peroxidase	Age	Age	-0.045993197984604	0.0183702802806608	187	151	0.0150820040202064	0.0901665132431045
X2.3.1.117.2.3.4.5.tetrahydropyridine.2.6.dicarboxylate.N.succinyltransferase	diagnosis	Ctl	-0.836430892033059	0.339623441799948	187	185	0.0150728190619286	0.0901665132431045
X6.3.5.6.Asparaginyl.tRNA.synthase..glutamine.hydrolyzing.	Age	Age	-0.062526789954797	0.0251643134106021	187	154	0.0150480191524811	0.0901665132431045
X3.1.26.8.Ribonuclease.M5	Gender	Male	0.586892422599819	0.23489943942712	187	185	0.0151205494137717	0.0902886938647495
X3.4.22.71.Sortase.B	Age	Age	-0.0428645314608282	0.017246334836719	187	180	0.0151575145253846	0.0904011572052243
X1.21.98.1.Cyclic.dehypoxanthinyl.futalosine.synthase	Age	Age	-0.0519253694775477	0.0209204504717607	187	147	0.0152120512216161	0.0906180255567238
X2.4.2.28.S.methyl.5..thioadenosine.phosphorylase	Age	Age	0.0738326453694375	0.0298175284278339	187	91	0.0153228896941212	0.0911693651728975
X1.1.1.130.3.dehydro.L.gulonate.2.dehydrogenase	diagnosis	Ctl	-1.8585666793081	0.755566408480961	187	146	0.0154265239046656	0.0916765771021009
X3.6.1.66.XTP.dITP.diphosphatase	diagnosis	Ctl	0.324913902543212	0.131058603665213	187	187	0.0154457697067006	0.0916816759019158
X1.1.1.267.1.deoxy.D.xylulose.5.phosphate.reductoisomerase	Age	Age	-0.00696764413525583	0.00280713010736445	187	187	0.0154718441495262	0.0917272472408298
X1.1.1.51.3.or.17..beta.hydroxysteroid.dehydrogenase	Age	Age	-0.0535789359909202	0.021650977285859	187	112	0.0155437637647787	0.0920119729843883
X4.1.2.25.Dihydroneopterin.aldolase	Gender	Male	0.20251633716429	0.0808294777442579	187	187	0.0155567776225109	0.0920119729843883
X3.5.1.104.Peptidoglycan.N.acetylglucosamine.deacetylase	Age	Age	-0.0384806338305708	0.0155631929759405	187	179	0.0156674873100718	0.0925569807204003
X6.3.5.8.Transferred.entry.2.6.1.85	Gender	Male	-1.45112160281899	0.582251909901433	187	81	0.0156894072304352	0.0925767863324852
X3.4.25.2.HslU..HslV.peptidase	Age	Age	0.0299411639275757	0.0121543050744953	187	185	0.0158113742639305	0.093125786647509
X4.1.2.52.4.hydroxy.2.oxoheptanedioate.aldolase	diagnosis	Ctl	-1.49546762891831	0.612253426131391	187	68	0.0158198037084717	0.093125786647509
X1.1.1.392.3.alpha.hydroxycholanate.dehydrogenase..NADP....	Gender	Male	1.10318314279771	0.44467097358293	187	23	0.0158638442316819	0.0932749143150541
X1.1.1.122.D.threo.aldose.1.dehydrogenase	diagnosis	Ctl	-1.01165298112005	0.414080106007917	187	183	0.0159567349079226	0.0935964196427662
X1.5.1.28.Opine.dehydrogenase	diagnosis	Ctl	1.7270178874062	0.705105775468085	187	131	0.0159898262933126	0.0935964196427662
X3.4.14.12.Xaa.Xaa.Pro.tripeptidyl.peptidase	Age	Age	-0.0341556422363534	0.0135345664808947	187	187	0.0159936120207856	0.0935964196427662
X5.3.1.17.5.dehydro.4.deoxy.D.glucuronate.isomerase	Age	Age	-0.0131400401203751	0.0053383046591446	187	187	0.0159775260312265	0.0935964196427662
X1.11.1.15.Peroxiredoxin	diagnosis	Ctl	-0.419856491577603	0.172456168583516	187	187	0.0160573230545459	0.0936569642797794
X2.1.1.51.Transferred.entry.2.1.1.187.and.2.1.1.188	Age	Age	-0.0646388629136784	0.0263095433251961	187	163	0.0161354457112576	0.0936569642797794
X2.1.2.2.Phosphoribosylglycinamide.formyltransferase	Age	Age	-0.00658895143043629	0.002619656713072	187	187	0.0160282565532457	0.0936569642797794
X2.5.1.49.O.acetylhomoserine.aminocarboxypropyltransferase	diagnosis	Ctl	0.887775428402319	0.360383480179919	187	187	0.0160915119423716	0.0936569642797794
X2.7.7.76.Molybdenum.cofactor.cytidylyltransferase	diagnosis	Ctl	-1.71762148869861	0.701437809183298	187	88	0.0160907693523374	0.0936569642797794
X2.7.8.7.Holo..acyl.carrier.protein..synthase	Age	Age	-0.0102643767270038	0.00422551220382652	187	187	0.0161173895992162	0.0936569642797794
X3.5.1.94.Gamma.glutamyl.gamma.aminobutyrate.hydrolase	diagnosis	Ctl	-0.990360484275205	0.405930434868103	187	183	0.0161111021884295	0.0936569642797794
X1.3.1.74.2.alkenal.reductase..NAD.P.....	diagnosis	Ctl	1.58656020141981	0.645982402273434	187	173	0.0161622415710041	0.0936680556388113
X5.1.1.3.Glutamate.racemase	Age	Age	-0.00714271494111614	0.00289761375125713	187	187	0.0161917655852742	0.0936680556388113
X6.3.2.31.Coenzyme.F420.0.L.glutamate.ligase	diagnosis	Ctl	-1.33796610547818	0.547311089132148	187	135	0.0161937151946762	0.0936680556388113
X2.3.1.222.Phosphate.propanoyltransferase	Age	Age	-0.0196382555064003	0.00796626455178762	187	187	0.0163042206462593	0.0941393659846478
X3.1.3.5.5..nucleotidase	diagnosis	Ctl	-0.26796635473258	0.110330221949593	187	187	0.0163397795755262	0.0941393659846478
X3.1.4.4.Phospholipase.D	Age	Age	0.0604125698047278	0.0244294569083341	187	37	0.0163507202051153	0.0941393659846478
X4.2.2.25.Gellan.lyase	diagnosis	Ctl	-1.37405655273317	0.563386505282655	187	119	0.0163136874400751	0.0941393659846478
X2.8.1.7.Cysteine.desulfurase	diagnosis	Ctl	0.153715706998465	0.0631270623789279	187	187	0.0163866263696838	0.0942372769080088
X4.1.3.30.Methylisocitrate.lyase	diagnosis	Ctl	-1.65232459723721	0.6789679218554	187	143	0.0164170733961791	0.0943036036328904
X1.1.1.64.Testosterone.17.beta.dehydrogenase..NADP....	Age	Age	-0.0593227779326518	0.0242388310196843	187	130	0.0165044117897988	0.0946961992910665
X1.1.1.57.Fructuronate.reductase	Age	Age	-0.0231815706404287	0.00923291520667572	187	187	0.0165543283974911	0.0948116524444911
X2.7.1.201.Protein.N.pi..phosphohistidine..trehalose.phosphotransferase	diagnosis	Ctl	-2.08456748367926	0.85721313116428	187	89	0.0165625650379366	0.0948116524444911
X2.4.2.17.ATP.phosphoribosyltransferase	Age	Age	-0.00839629333078872	0.00342043615969222	187	187	0.0167752735703025	0.0959191674558808
X1.17.7.4.4.hydroxy.3.methylbut.2.enyl.diphosphate.reductase	diagnosis	Ctl	0.165940589314859	0.0681333497799261	187	187	0.0168218694689357	0.0959205604171359
X1.6.99.5.Transferred.entry.1.6.5.11	diagnosis	Ctl	-0.938854263921087	0.387802567523711	187	181	0.0168332311201352	0.0959205604171359
X2.7.7.8.Polyribonucleotide.nucleotidyltransferase	Age	Age	-0.00655890085358687	0.00268323287978629	187	187	0.0168164413633121	0.0959205604171359
X2.3.1.118.N.hydroxyarylamine.O.acetyltransferase	diagnosis	Ctl	-1.89193754324634	0.781887375216621	187	141	0.0169045709031752	0.0962171124694426
X2.1.1.157.Sarcosine.dimethylglycine.N.methyltransferase	diagnosis	Ctl	1.65441986043024	0.680466861065918	187	147	0.0169666038054538	0.0962277568092208
X2.7.4.7.Phosphooxymethylpyrimidine.kinase	diagnosis	Ctl	0.389419438678867	0.160497209415908	187	187	0.016972161488873	0.0962277568092208
X3.6.1.15.Nucleoside.triphosphate.phosphatase	Age	Age	0.0584106302742135	0.0239970890017502	187	159	0.0169705658837822	0.0962277568092208
X4.2.1.55.3.hydroxybutyryl.CoA.dehydratase	diagnosis	Ctl	1.1098544228066	0.455044608060564	187	186	0.0169836393887113	0.0962277568092208
X3.6.1.31.Phosphoribosyl.ATP.diphosphatase	Age	Age	-0.0107725102893952	0.00441531732624624	187	187	0.0170449346279925	0.0964654302555855
X2.1.1.113.Site.specific.DNA.methyltransferase..cytosine.N.4..specific.	Age	Age	-0.0555864654246337	0.0228366143738082	187	125	0.0171102493152122	0.0967252869451793
X2.7.1.121.Phosphoenolpyruvate..glycerone.phosphotransferase	diagnosis	Ctl	-1.76283884161204	0.729630406931566	187	147	0.0171871412060135	0.0970499275800491
X2.2.1.6.Acetolactate.synthase	diagnosis	Ctl	0.151859925106495	0.0631565868029988	187	187	0.017208748087533	0.0970620112719903
X3.4.24.78.GPR.endopeptidase	Age	Age	-0.0280228643644387	0.0114867811421958	187	187	0.017285163184727	0.0973828515695468
X1.1.1.30.3.hydroxybutyrate.dehydrogenase	diagnosis	Ctl	-2.33974501981785	0.970303198176522	187	109	0.0173698277603793	0.0977303877869922
X2.7.7.39.Glycerol.3.phosphate.cytidylyltransferase	Gender	Male	-0.803521229339142	0.327724874583212	187	185	0.0173860517382796	0.0977303877869922
X3.6.3.8.Transferred.entry.7.2.2.10	diagnosis	Ctl	0.558301079735046	0.229929709033867	187	187	0.0174076401650021	0.0977415471426809
X1.1.1.261.sn.glycerol.1.phosphate.dehydrogenase	diagnosis	Ctl	1.05031394199078	0.434362942452444	187	180	0.0174580775944036	0.097804466163704
X5.5.1.1.Muconate.cycloisomerase	Age	Age	-0.0507667791460453	0.020914017932722	187	171	0.0174572712092093	0.097804466163704
X2.7.7.72.CCA.tRNA.nucleotidyltransferase	Age	Age	-0.00806703643751533	0.00330695237639064	187	187	0.0175510611378677	0.0982150289937245
X2.7.8.20.Phosphatidylglycerol..membrane.oligosaccharide.glycerophosphotransferase	diagnosis	Ctl	-1.79974003852402	0.748696390132335	187	142	0.0176918875616187	0.0988920979621424
X2.6.1.82.Putrescine..2.oxoglutarate.transaminase	diagnosis	Ctl	-1.62389074957143	0.675980352585925	187	158	0.0177705945810293	0.0992208114009095
X2.6.1.76.Diaminobutyrate..2.oxoglutarate.transaminase	Age	Age	0.0673490265036993	0.027865052160314	187	132	0.0177927842178791	0.0992335817789096
X4.2.1.42.Galactarate.dehydratase	Age	Age	-0.0136142861575183	0.00560589983617223	187	187	0.0178171130287218	0.0992582408505105
X1.2.1.5.Aldehyde.dehydrogenase..NAD.P.....	diagnosis	Ctl	-1.95694135054658	0.815675643696228	187	116	0.0178635029412598	0.0994056090012515
X5.1.3.3.Aldose.1.epimerase	diagnosis	Ctl	-0.202596208266668	0.0846273052021179	187	187	0.0179050139737311	0.0995255291783985
X2.3.1.179.Beta.ketoacyl..acyl.carrier.protein..synthase.II	diagnosis	Ctl	0.138111790211731	0.0575620227416451	187	187	0.0181117586207061	0.100352338406536
X2.3.1.18.Galactoside.O.acetyltransferase	diagnosis	Ctl	-0.447685799887758	0.186730283983338	187	187	0.0181021303217975	0.100352338406536
X3.1.1.5.Lysophospholipase	diagnosis	Ctl	-1.03522673276164	0.432146270547504	187	185	0.0181141405065949	0.100352338406536
X4.2.1.11.Phosphopyruvate.hydratase	Age	Age	-0.00488101631605016	0.00201189600289203	187	187	0.0181746534552323	0.100575829220631
X1.1.3.21.Glycerol.3.phosphate.oxidase	Age	Age	0.0431466425436895	0.0177828122426363	187	46	0.0182337809482949	0.100679547960352
X1.3.1.74.2.alkenal.reductase..NAD.P.....	Age	Age	-0.0564837468462275	0.0234113502233437	187	173	0.0182312574741104	0.100679547960352
X2.7.7.56.tRNA.nucleotidyltransferase	diagnosis	Ctl	-0.567646993683741	0.237407435781503	187	187	0.0182976889744864	0.100920660649103
X3.1.7.2.Guanosine.3..5..bis.diphosphate..3..diphosphatase	Age	Age	0.0400386401180612	0.0165804134305296	187	167	0.0183784006964066	0.101253818643407
X5.4.99.23.23S.rRNA.pseudouridine.1911.1915.1917..synthase	Age	Age	-0.0213579269506704	0.00881796760964305	187	186	0.0185699246818628	0.102196075567073
X2.3.1.35.Glutamate.N.acetyltransferase	diagnosis	Ctl	0.89861426170095	0.373834174023402	187	187	0.0186562620582674	0.102458475212438
X5.1.3.1.Ribulose.phosphate.3.epimerase	Age	Age	-0.00432759018202664	0.00180047864283076	187	187	0.0186792527011846	0.102458475212438
Transferred.5.4.2.1.to.5.4.2.11.and.5.4.2.12	diagnosis	Ctl	1.34057961201247	0.558884441599469	187	183	0.0186602234807606	0.102458475212438
X2.1.1.226.23S.rRNA..cytidine.1920..2..O..methyltransferase	diagnosis	Ctl	0.973581260611554	0.405282807641799	187	185	0.0187366234178643	0.102660224573046
X4.1.2.17.L.fuculose.phosphate.aldolase	Gender	Male	-0.492596140958423	0.200233765330315	187	186	0.0187828878164522	0.102693130223728
X5.1.3.8.N.acylglucosamine.2.epimerase	diagnosis	Ctl	-1.16467326316024	0.488925427978992	187	182	0.0187838216534376	0.102693130223728
X1.1.1.244.Methanol.dehydrogenase	Age	Age	-0.0472937274312819	0.01973709423973	187	175	0.0188837173725974	0.102918153037452
X2.1.1.266.23S.rRNA..adenine.2030..N.6...methyltransferase	Age	Age	0.0659665335618659	0.0275618108928165	187	126	0.0189075467674099	0.102918153037452
X2.3.3.16.Citrate.synthase..unknown.stereospecificity.	diagnosis	Ctl	-1.12317840857262	0.473004238349223	187	178	0.0188934081925928	0.102918153037452
X3.5.2.2.Dihydropyrimidinase	diagnosis	Ctl	-1.29535830162475	0.544067181228158	187	169	0.0188640848472844	0.102918153037452
X3.1.4.14..Acyl.carrier.protein..phosphodiesterase	diagnosis	Ctl	-1.90283889546363	0.800822219606232	187	113	0.0190210184292109	0.103422898460246
X1.4.7.1.Glutamate.synthase..ferredoxin.	Age	Age	-0.0348428497926316	0.0145325535052716	187	187	0.0190471450155004	0.103452140574384
X2.6.1.92.UDP.4.amino.4.6.dideoxy.N.acetyl.beta.L.altrosamine.transaminase	Age	Age	-0.0411586738516658	0.017153467002597	187	175	0.0190935044467737	0.103591091590439
X3.5.4.19.Phosphoribosyl.AMP.cyclohydrolase	diagnosis	Ctl	0.253857123933874	0.106026734458412	187	187	0.019124965986928	0.103649000446547
X2.1.1.228.tRNA..guanine.37..N.1...methyltransferase	diagnosis	Ctl	0.180139548121399	0.0755552482675442	187	187	0.0193003487983895	0.104460872716354
X2.4.2.3.Uridine.phosphorylase	Gender	Male	-0.350240715939052	0.142476273351495	187	187	0.0193376224462885	0.104460872716354
X2.7.4.22.UMP.kinase	diagnosis	Ctl	0.159616792636218	0.0670288442372478	187	187	0.0193195661576491	0.104460872716354
X1.2.1.11.Aspartate.semialdehyde.dehydrogenase	Gender	Male	0.15991154441239	0.0666958798222597	187	187	0.019359844522333	0.104467732454927
X2.7.7.2.FAD.synthase	Age	Age	-0.00906689529468246	0.00377083946023193	187	187	0.019486779736332	0.104994865425868
X4.2.1.53.Oleate.hydratase	diagnosis	Ctl	0.950738946987952	0.398639382684972	187	187	0.0195004532891443	0.104994865425868
X5.1.3.22.L.ribulose.5.phosphate.3.epimerase	diagnosis	Ctl	-1.58193522036529	0.66773975215748	187	172	0.019520706026831	0.104994865425868
X1.3.1.89.tRNA.dihydrouridine.47..synthase..NAD.P.....	Gender	Male	1.1431647543284	0.478287375752807	187	96	0.0195856902940901	0.10516975148012
X2.8.3.5.3.oxoacid.CoA.transferase	Gender	Male	-0.942708753943196	0.391523665886447	187	143	0.019595406964507	0.10516975148012
X2.7.7.41.Phosphatidate.cytidylyltransferase	diagnosis	Ctl	0.148105415025984	0.0625989643010037	187	187	0.0198093394918692	0.106203620114473
X1.1.1.23.Histidinol.dehydrogenase	diagnosis	Ctl	0.197236774448025	0.0832078618836976	187	187	0.0199495586032653	0.106285810498656
X1.6.1.2.NAD.P.....transhydrogenase..Re.Si.specific.	diagnosis	Ctl	-1.19872624909018	0.508692225629792	187	177	0.0199466488867765	0.106285810498656
X3.1.1.1.Carboxylesterase	diagnosis	Ctl	-1.56176611745751	0.6617620804234	187	168	0.0199473630420104	0.106285810498656
X3.4.21.102.C.terminal.processing.peptidase	Gender	Male	-0.475819784755463	0.200068534453806	187	187	0.0198615682162717	0.106285810498656
X4.6.1.12.2.C.methyl.D.erythritol.2.4.cyclodiphosphate.synthase	diagnosis	Ctl	0.223478122322501	0.0939348736245258	187	187	0.0199525709239355	0.106285810498656
X7.1.2.2.H....transporting.two.sector.ATPase	Age	Age	-0.0102870054234428	0.00430560529244001	187	187	0.0199464603772364	0.106285810498656
X1.5.5.2.Proline.dehydrogenase	diagnosis	Ctl	-1.46184328170703	0.620682345865419	187	157	0.0199953581835403	0.106400059661827
X1.8.1.7.Glutathione.disulfide.reductase	Age	Age	0.0593313001179721	0.0250406838468627	187	169	0.0200271466768429	0.106455600565819
X3.6.3.54.Transferred.entry.7.2.2.8	diagnosis	Ctl	-1.01313288159051	0.429610213292387	187	175	0.0200549257723506	0.106489733653823
X2.3.1.1.Amino.acid.N.acetyltransferase	diagnosis	Ctl	0.313880890665921	0.133813613211936	187	187	0.0200826493251605	0.106523499505585
X2.7.1.180.FAD.protein.FMN.transferase	Age	Age	-0.00795646629328364	0.00329622171811974	187	187	0.0201306214711864	0.106664483161887
X1.4.3.21.Primary.amine.oxidase	diagnosis	Ctl	-1.59633813179808	0.681799868526978	187	78	0.0203082752636804	0.107150328534085
X2.4.1.320.1.4.beta.mannosyl.N.acetylglucosamine.phosphorylase	Age	Age	-0.0357197349483879	0.0150390227779384	187	173	0.0202837551904201	0.107150328534085
X2.7.10.1.Receptor.protein.tyrosine.kinase	Age	Age	-0.0506317340657698	0.0213972461435641	187	114	0.0202853813805609	0.107150328534085
X2.7.4.23.Ribose.1.5.bisphosphate.phosphokinase	diagnosis	Ctl	-1.760045608945	0.7485296094281	187	157	0.0203042102055662	0.107150328534085
X3.2.1.41.Pullulanase	Age	Age	-0.0219476299717076	0.00920560883119334	187	186	0.0203508222813694	0.107204873885814
X3.2.1.85.6.phospho.beta.galactosidase	diagnosis	Ctl	1.38519850619417	0.588709250470623	187	160	0.020361615637759	0.107204873885814
X2.1.1.220.tRNA..adenine.58..N.1...methyltransferase	Gender	Male	0.934949833453671	0.391892255558818	187	181	0.0205164274577631	0.107800069195872
X2.4.1.280.N.N..diacetylchitobiose.phosphorylase	diagnosis	Ctl	-1.04075972743594	0.442667767976008	187	175	0.0205179032625115	0.107800069195872
X1.14.13.127.3..3.hydroxy.phenyl.propanoic.acid.hydroxylase	diagnosis	Ctl	-2.2236117072303	0.947176281958509	187	121	0.0206075450189831	0.108095993843888
X2.1.1.226.23S.rRNA..cytidine.1920..2..O..methyltransferase	Age	Age	-0.0348431328346689	0.0147278765076015	187	185	0.0206765154140267	0.108095993843888
X2.4.1.15.Alpha.alpha.trehalose.phosphate.synthase..UDP.forming.	diagnosis	Ctl	-2.01364608333797	0.858483950589072	187	117	0.0206826269809606	0.108095993843888
X3.2.1.25.Beta.mannosidase	diagnosis	Ctl	-1.03523732313065	0.440883170213038	187	180	0.020637879319502	0.108095993843888
X4.1.99.17.Phosphomethylpyrimidine.synthase	Gender	Male	0.105261734133509	0.0442855286639867	187	187	0.0206440318530918	0.108095993843888
X1.1.1.140.Sorbitol.6.phosphate.2.dehydrogenase	diagnosis	Ctl	-1.15453341312632	0.493271217765607	187	177	0.0208609296785597	0.108686097572935
X1.6.99.3.NADH.dehydrogenase	Age	Age	0.0257634527637124	0.0109519319299502	187	187	0.0208544763377392	0.108686097572935
X6.1.1.22.Asparagine..tRNA.ligase	diagnosis	Ctl	0.152337491151883	0.0650405761578979	187	187	0.0208516902043921	0.108686097572935
X1.2.99.2.Transferred.entry.1.2.7.4	Age	Age	-0.0317511492964652	0.0133043109367925	187	185	0.0208935636509292	0.108742493072581
X2.3.1.19.Phosphate.butyryltransferase	Age	Age	-0.0353297813372757	0.0148672774715828	187	180	0.0210177008828734	0.109274511576649
X2.1.1.131.Precorrin.3B.C.17..methyltransferase	Age	Age	-0.0300311972355203	0.0127198676378322	187	186	0.0211212793925068	0.109623101189218
X2.1.2.1.Glycine.hydroxymethyltransferase	diagnosis	Ctl	0.164971285702218	0.0704499587541	187	187	0.0211287204658722	0.109623101189218
X3.6.1.65..d.CTP.diphosphatase	diagnosis	Ctl	-1.72214637953844	0.7365165600753	187	73	0.0211509711270008	0.109624471974247
X5.3.1.31.Sulfoquinovose.isomerase	diagnosis	Ctl	-1.64258273592118	0.703649807024422	187	88	0.0212315764137597	0.109927975076849
X7.3.2.2.ABC.type.phosphonate.transporter	Age	Age	0.0195422278075115	0.0083467985464391	187	187	0.0213668449804675	0.110513577876152
X2.7.1.148.4..cytidine.5..diphospho..2.C.methyl.D.erythritol.kinase	diagnosis	Ctl	0.173172041827998	0.0740090823044597	187	187	0.0214024778001751	0.110558987963556
X2.7.3.9.Phosphoenolpyruvate..protein.phosphotransferase	diagnosis	Ctl	0.30576093477628	0.131749600731704	187	187	0.0214199723972714	0.110558987963556
X1.1.1.393.3.beta.hydroxycholanate.3.dehydrogenase..NADP....	Gender	Male	1.31526774715758	0.550056288483627	187	38	0.0215722332182664	0.111065577069962
