# features	A001_0_h_CD_1	A005_2XSw_0_h_CD	A007_0_h_CD_1	A011_0_h_CD_1	A020_2XSw_0_h_CD	SH_069	SH_209	SH_211	SH_208	SH_210	SH_201	SH_216	SH_204	SH_207	SH_203	SH_215	SH_217	SH_012	SH_044	SH_108	SH_195	SH_252	SH_093	SH_237	SH_503	SH_045	SH_248	SH_064	SH_089	SH_136	SH_232	SH_024	SH_047	SH_087	SH_142	SH_164	SH_199	SH_250	SH_091	SH_123	SH_013	SH_124	SH_227	SH_011	SH_107	SH_200	SH_111	SH_212	SH_053	SH_029	SH_043	SH_077	SH_129	SH_148	SH_245	SH_021	SH_059	SH_104	SH_138	SH_058	SH_125	SH_079	SH_017	SH_050	SH_103	SH_198	SH_234	SH_501	SH_033	SH_071	SH_240	SH_031	SH_063	SH_112	SH_133	SH_002	SH_028	SH_039	SH_095	SH_141	SH_235	SH_022	SH_054	SH_096	SH_153	SH_193	SH_032	SH_060	SH_146	SH_236	SH_034	SH_109	SH_119	SH_154	SH_162	SH_247	SH_042	SH_110	SH_151	SH_238	SH_051	SH_086	SH_015	SH_073	SH_144	SH_084	SH_150	SH_068	SH_085	SH_113	SH_143	SH_242	SH_094	SH_253	SH_016	SH_061	SH_127	SH_166	SH_230	SH_500	SH_082	SH_152	SH_239	SH_014	SH_066	SH_106	SH_118	SH_194	SH_228	SH_007	SH_023	SH_057	SH_102	SH_137	SH_191	SH_055	SH_099	SH_214	SH_243	SH_072	SH_105	SH_241	SH_083	SH_038	SH_114	SH_160	SH_231	SH_205	SH_078	SH_149	SH_117	SH_502	SH_065	SH_100	SH_134	SH_189	SH_179	A002_2XSw_0_h_C	A004_2XSw_0_h_C	A006_2XSw_0_h_C	C2_A304_stool	A_302	A_311	A_312	A_413	A_416	A_419	A_422	A_423	A_425	A_455	HY_fresh	Coded	CS	BM	BS	NE	C1_A301_Stool_0h	LDC6	LDC7	LDC1	HP	DA_fresh	CU_fresh	CR	S3_309_0h	S5_363_0h
PWY-6595: superpathway of guanosine nucleotides degradation (plants)	5.62064025118641	0.518553002592765	0.884521999646191	0.152989983008932	2.49910000899676	0	0.736384998284223	0.721914011103037	0	0.43263700579301	6.77746950456698	0.598958969351269	0.727255983869462	10.6226017364767	2.27061014995109	0.435469086876083	1.13308988069697	11.5280017600953	4.97517958939843	5.29983960277702	5.47133194412838	4.49396001685235	0.416047893703924	0.980576102422154	0.199603020820591	0.610498043070637	0.233496999939291	1.14524032582087	2.3026302837301	0.431007072611762	2.26420979825891	1.92816086333403	3.30643058593256	2.0503201844468	0.781237016640348	0.883824887232783	1.26573999748118	3.17184959273451	0	0.456560885553883	1.30837020967941	3.09774976683238	1.87671996976604	0	0	0	0.6408990399921	3.92698088671229	0	1.06357001584719	0.960474994525293	4.04174971343995	1.46107947919822	1.28904067545731	0	0.284226983827485	0	1.49942988439396	0.464753130261007	1.26354999800359	3.79810995385296	7.98661202252963	4.39837923028364	2.86743966430884	2.25014046082877	1.89976995309468	3.31192942206832	0.61476997183124	0.937053051875257	0.958128646067278	1.39160015633236	1.57894001997359	1.94531988802739	2.97533992954395	0.458392975778515	0.980731124945145	3.50888060107125	3.32300923321562	3.12918978843548	5.94780110944334	2.91400939589671	1.31171019544482	2.52795953258028	2.1907600328614	2.48387041381281	0	1.76633981983334	0.52229499042111	1.74871969518067	2.48549001206208	6.024699498745	5.43357007672201	3.92429000298246	4.44881102020134	1.88434946948025	1.72773032821693	8.40332003184858	0.194483999430162	0	0.605407196042958	2.42384015878577	11.4797972720558	2.40956982928198	3.437540488612	0.307103028738701	0.238200975946465	0.705155960638194	0.450540951310039	0.182738996381768	1.32808985389684	3.71440930436543	1.7601403010896	3.72243033687995	1.66283992898011	0.655691926228101	2.26529001635539	0.965074223540142	3.97523997622807	1.42637016116556	0.97531805022888	0.29306991566327	0.271627038073962	0	1.47277991658175	2.20403973044594	0.303227041845332	2.69179005539704	0.573892940315134	1.24434977601704	2.55746059284494	4.93617024039149	0.055439103499871	0.16986395516271	3.01331940574328	0.090402897572682	0	9.57860156897494	0.495017192784446	2.38633973812308	0	0	0.849367034416352	1.0606805702537	3.21388040851634	2.2736500794186	3.76842075745257	1.29418984669027	0	0.884114025329867	0.83750305760346	1.52883964792352	4.09667994100781	0	0.576514110506225	1.18178003840785	0.155819967014471	0	0.67539681541405	0	0.893978856328658	2.18919982074832	5.65536931790591	1.60292983890555	5.22051840826394	0.544122950174662	9.12249919813232	0.63550500756251	0.633700938721119	3.53119955030174	1.85050033388578	0.304798079201781	0.370385095155635	1.13572952012816	1.76906055451203	1.63986009855559	0.172104095676109	1.30955962109202	0.481102940901315	0.533462986556733	0.094215312452438	0.68875293663473	0.385787019138894	3.29465988409386	0.761729983988436	0.731260011422281	2.09343954162048	3.62817107125379
PWY-6607: guanosine nucleotides degradation I	5.73740025640442	0.520637002603185	0.893062999642775	0.153120982994384	2.46624000887846	0	0.748503998255986	0.745934011472465	0	0.433945005810524	7.21804947236058	0.600527969270984	0.721134984005226	10.7285017537882	2.2333101474878	0.436972087175931	1.15069987884281	12.7639019487926	5.58481953908484	5.60437957995175	6.36898226309047	5.13394001925227	0.416599893562893	0.982861102660825	0.199925020854179	0.612248043194099	0.234798999938952	1.2605103586152	1.97918024387459	0.436612073556036	2.43927978266017	1.95984087751875	3.36470059625859	2.0929801882845	0.80840701721907	0.929713881377806	1.30161999740978	3.18811959064544	0	0.461872884222324	1.37586022049536	3.21217975821923	2.00761996765724	0	0	0	0.655225040886043	4.11694092960526	0	1.10107001640594	0.949010994590637	4.14967970578771	1.44411948524361	1.42048074433191	0	0.284726983799035	0	1.70635986843965	0.462545129642149	1.27405999798699	3.96587995181456	9.84861249406263	4.34703923926813	6.19203927509796	2.47837050757028	1.99386995077135	3.44220939933446	0.701936967837248	0.94117305210334	1.03863961632653	1.39417015662108	1.67487002118711	1.95482988747999	3.12887992590812	0.463835975490907	0.99182912635903	3.53970060635071	4.82484888666612	3.85401973942973	11.722302186561	3.08387936068097	1.34485020038268	3.02105944140611	3.71077005566155	2.70845045122785	0	1.73363982316874	0.524968990372069	1.69823970397984	2.64948001285793	6.52864945681637	6.02787008511353	4.25651000323495	5.12634117557256	2.01475943276463	1.77000033624696	8.506860032241	0.195492999427206	0	0.611484198010813	2.69654017665035	12.8901969369025	2.61712981457635	3.96937056420633	0.310251029033291	0.238740975891936	0.70866696044221	0.453895950947465	0.182976996377056	1.35241985122029	3.99699925144198	1.94886033337205	3.80686034452086	1.64934992955626	0.660447925693004	2.30930001667315	0.968684224376327	4.18802997495558	1.46575016561511	0.974191050170839	0.293480915544997	0.272007038127226	0	1.52801991345295	2.21967972853317	0.307086042377874	2.71553005588561	0.587284938922366	1.26906977156744	2.4821905753966	6.99749034077778	0.055435203499624	0.17019995507402	3.17012937481879	0.091094397554116	0	11.2135018367716	0.496662193425091	2.46227972978942	0	0	0.874454035432878	1.07139057601172	3.37532042903698	2.28403007978117	3.87365077860381	1.29876984614772	0	0.892792025578492	0.844268058068757	1.56872963873725	4.47807993551565	0	0.582506111654771	1.19381003879883	0.15631796690905	0	0.723924802151352	0	0.959834845744942	2.29679981193803	6.11839926205986	1.68594983056204	5.6567582752544	0.553678949299619	13.7433987919552	0.680854008102163	0.660412936138069	3.85545950900723	2.1168203819379	0.307610079932479	0.374952096328943	1.12761952355482	1.78600055982188	1.68815010145782	1.05249058510057	1.37803960127802	0.488728939964537	0.536584986478058	0.094633412507698	0.679631937473862	0.389338019315059	3.45966987828881	0.778870983628132	0.75950001186339	2.40821947269626	3.8986811511246
P162-PWY: L-glutamate degradation V (via hydroxyglutarate)	0	0	0.352269999859092	0.025800397134608	3.27602001179367	0	0	0.097881101505411	0	0	0.39039097146242	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.615654175153613	0.73689109079972	0	2.27934979690993	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.236759037997458	0	0	0	0	1.79402999716543	0	0.263252066665953	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.205070000995205	0	0	0	0	0	0	0	0	0.366545984623396	0	0	0	0	0	0	0	2.22919987556606	0.848145908340872	0	0.343759962182967	0.531043900546098	0	0.541218048980233	0	0	0	0	0	0	0	0	0	1.07169005002649	0.64316896357091	1.22977984959792	2.12774029362816	2.79934005761042	1.93150979912298	1.82583967134886	0.189734043982249	0.547245026650833	0	0.293415922549933	0.591233883402766	0	0	0	0	0.29348696779274	0	0	0	0	0	0	0	0	0	0	0	0.694285840112914	0	0	0	0	0	0	0	0	0.520236916392725	0	0.492845940557851	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
PWY-8190: L-glutamate degradation XI (reductive Stickland reaction)	0	0.48334600241673	0.403936999838425	0.02764739692948	7.48298002693873	0	0	3.87318005956951	0	0	0.806491941045439	2.47536987333532	0.250162994451385	0	0.743440049096781	1.25894025115858	2.02039978727211	0.14746502251496	0	0	0	0	0	0.091514309558761	0	0	0.575183999850452	2.57160073162041	2.21036027236059	1.83705030948787	4.62097958827072	0	0.342737060736434	0	0	0	0.109313999782465	0	0	0	4.06545065152912	0	0	0	0	0.114139055584579	0	0	0	0.537437008007811	3.63501997928039	0	0	0.641618336208008	0.640117102732394	0.105456993999497	0	0	0.076087521325811	2.1372799966231	0	2.31071058516435	0	0.143131983243539	0.286045058582028	0.226142994416529	0	0	0	0	0.630996070886099	0.367990004655074	0.068760396042152	0.196288995351877	0.251710986699591	0	0	0	0	0	0	0	0	0	0.079408813229508	0	0	0	0	2.40460001166952	0	0	0	0	0	0	1.05057000398166	0.336449999014202	0.855221964123439	0	0.553783036278327	0.447846893578143	0.48328496575926	0	0	0	2.91956983702961	0.973461894797973	3.44464993179593	0.573929936861968	0.858947839136249	0	0.566329051252779	10.6998995430073	0.274256969143348	1.7227700124384	0.052647912194836	0.318905998092942	0.033858603825684	0.91425804708429	0.729538790060622	0.238181033385835	1.95695009135043	0.76340695676063	1.84485977437365	2.70667037352051	4.17660008595443	2.85398970318507	2.23496959770547	4.67405108349178	0.935395045553739	0	0.545896855905066	1.2880097459916	0	2.45595938716445	1.15102018853711	0	2.09560977002778	0	0	0.110529004478635	0.013861107452147	0.852183108320995	0.796202027811337	0	0.232364972474045	3.88906026523391	0	0	0.762256824459876	0	0	0.114183021886602	0	0.087862681400349	0	0	0	0.582872906326495	0.233554980876518	3.46440958215756	0	0.432943867995415	0	0	0	0	0.411913947542759	0	0	0	0	0.048285315135032	0	0	0	0	0	0	0	0.083504904142678	0	0.119544997487164	0.074496201163631	0.283708937879091	0
ALLANTOINDEG-PWY: superpathway of allantoin degradation in yeast	1.31926005895773	0	0	0.017744998029241	0	0.302308049167381	1.25898999706655	0.231629003562454	0.360982971229657	1.70396002281603	0	0.198223989856878	0.763585983063663	0.8846791446185	0.080106205290214	1.26148025166531	0.415595956241902	1.10550016878777	1.05721991274764	0.99738692524585	1.36563048524948	1.10342000413782	2.97806923913309	0.74810207814001	2.40152025050258	1.06265007496996	2.65003999931099	1.05274029950462	0.251708031015464	1.28055021573429	0.221851980232989	0.398310178343382	1.66055029426612	1.05181009462084	0.047164201004598	1.75130977655039	0.549115998907259	0.281404963867603	0.661919046665293	0.541689864214602	0.786175125992426	1.54340988382754	1.65118997339933	0	0	0.269325131158646	0.876131054670578	0.76152617195261	0	0.432926006450597	1.11107999366684	0.599364957505024	0	0.736016385672586	0.304827048921693	1.54358991216973	0	1.61424987554133	2.74486076932958	1.57760999750738	2.02290997542164	1.27052032174657	0	0.689987919223114	2.75137056348069	1.65178995921731	1.80284968540273	0.156751992817624	0	0.59149778150072	0	0.917267011603428	1.4571699161253	2.13326994948417	1.60343991527424	5.94738075769631	3.49982059951927	0.959790778528278	0.846632942759147	1.17152021852367	0.544687887080754	1.08168016117034	1.69201968714556	1.591600023874	0.737741122907671	0	0	0.802213985287395	1.47448974298169	0.946479004593263	4.49881962569821	0	1.22186000092861	0.950741218023976	0.499727859306619	2.95220056082954	1.25856000476994	2.32510999318743	1.06603995527962	0.175351056782179	0	2.24882946561065	0.574558959292498	0.921406130968667	1.00448009399925	5.26768946806872	2.34057986934883	0.814681911957326	1.06839997884568	2.39169973688911	3.25895938966209	1.07957018467128	0	0.053671297707699	0	0	0.612139141789789	0.144792999134138	0.739197083521878	0.802433041325302	1.07732968997684	0.2195020307676	3.03595014171815	1.72427990233679	0.271051966850344	0.73029210078031	2.08146004283645	0	0.667267879891782	0.403001093419683	0.378114018414153	0.627720039627966	2.21373941566134	0.568809887825002	0	1.74186956535129	0.844536138335019	1.47156057309927	0.448238950810258	0.266394982844163	1.01478033426864	2.53147010257517	0.654313351778487	0.236873030108931	1.68053005870092	0.376490075674505	1.87669977768614	1.61004010980474	1.06557003052858	1.38559009530089	4.47585896925444	0	2.94470994670075	0.59235611354282	0.961896031261621	0.573880878515157	0.26572207121883	0.28724592149569	0.974454264067361	0.995052840085058	2.00509983582242	1.28880984455664	0.447287955047561	1.06439967546454	2.2301397957861	1.12390990120832	0	1.66502983899161	2.5245496784986	0.472864085318867	0.633759164682319	0.274990070647699	0.081858865412747	0.087540427439547	0.98996705949702	0.782888435223339	0.372850892119323	0.345342957578071	5.00282987392869	2.52473033369361	2.13147980390386	3.99723019830259	0	2.09149995603667	0	0.603783867795484	4.13520122095951
PWY-3801: sucrose degradation II (sucrose synthase)	0	0	0	0	0	0	0	0	0	0	0	0.457951976566597	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1.08705007663703	0.175563955991383	0	0.633825952291921	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.504154999203435	0	0	0	0.563152934071686	0.292926059991257	0	0	0	0	0	0	1.30100001645765	0	0	0	0	0	0	0	0	0	0	0	0	0.278286046362455	0	0	0	0	0	1.27986989351483	0	0	0.042314109703472	0	0	0	0	0.161009993245631	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	4.88195903722886	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	6.21601925028592	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2.60990993423027	0	0	0	0	0	0	0	0
PWY-6749: CMP-legionaminate biosynthesis I	0.554033024759736	0	0.289608999884156	0	0.609701002194924	0	0	0	0	0	0	0.120197993849469	0	0.614631100473746	0.549676036300605	1.12750022493629	0.140440985212969	0.377568057647091	0	0.221340983410493	0.233749083058062	3.99975001499906	2.02800948186386	0.665857069549437	0.595964062165011	4.43528031290903	1.0988299997143	0	0	0	0	2.22632099683523	6.56203116285754	1.58091014221868	0.305727006511985	0.917241882969108	0	19.4892974975742	0	0	5.82269093314445	0.566000957397108	0	0	0	6.09787296960316	1.08641006779199	5.81031131196829	0	0.427312006366949	0.65379999627334	1.73351987709344	0	0.716022375195725	10.3182016559682	0	0	0	0	0.520792999177147	0.382620995351155	0.514272130234274	0	5.61005934323035	0	0	6.75389882144466	0	0	0	0.255690028724218	0	0.525584969747329	0.56451098663238	0.776937958946598	0.29777503793654	0.635090108790936	0	0	0	0	0	0	0	0	0	0	0	0	0	0.126134989505569	0.821257011596149	1.66603000126618	2.01128046122684	2.85346919663428	0	1.06695000404374	3.08032999097463	1.26961994673944	0	9.53590062469685	8.95035787312646	0.083603494076693	1.58346022507304	0	0	0.279828984379946	1.0267298890413	3.64107992790662	1.27038986024441	7.46239860244199	6.80845116465366	0	0.34677498518924	4.07128954193921	4.70233003395082	0.250043057917473	6.27528996247377	0.46482405252047	0	0	0.620288086945781	1.52354007111885	0.92765694745751	0	0	0.632303013012796	0	0.167803969795286	0.136526031648099	0	0.505492031911712	1.04033972539193	0.542766892960941	0	0	0	0	0.197617978313403	4.28636972395779	8.86375291972021	8.32256033723015	0.188634101415352	1.84236023418241	2.87853010054706	0	1.01650987958424	0	0.097925602805569	4.90495033736248	2.02026953475213	3.2763399528207	2.21125995997619	2.31869044444658	1.47791004803208	0.826767824981519	0	0	0.528035143092244	0	0.217087982224836	0	0.703280929320267	0	0	0	0	13.8193986636641	0.916848883239295	0	0	0	0	0	1.59224009569363	0.218918121700962	0	0	0	0	0	0	0	0.344241992764033	0	0	0.935143276110404
PWY-7761: NAD salvage pathway II (PNC IV cycle)	8.13609036360188	24.1019001205095	20.407499991837	11.940698673866	25.7598000927353	20.913803401421	26.0242999393634	4.70635007238366	24.7980980235916	29.7318003981088	30.5411977674384	25.9696986711305	19.2140995738313	11.5133018820795	13.697500904583	12.0735024086637	43.3695954336153	23.1945035413368	21.4251982317784	14.8421988875772	16.4358058401349	26.4295000991106	4.87426875467308	7.67298080145052	0.796378083070198	15.6493011040582	5.71295999851463	9.64489274397199	23.5198028981101	6.40174107850132	12.0011989306932	27.8603124744549	18.9413033565884	31.4715028311764	22.8280004862364	33.825495684205	32.8317999346647	19.6962974709954	4.65880032844542	10.1417974577556	1.1844901898264	18.0681986400067	4.92232992070127	29.1673950240424	40.980492682933	33.6758163997858	6.21465038779418	10.8588024519176	22.4934002086938	17.7936002651246	23.1340998681356	27.1805980728956	10.8566961301307	13.3908070167829	2.36471037951237	32.6508981421639	9.720060956454	26.8444979302892	43.5960122190903	18.4368999708697	25.6691996881192	19.445604924405	5.57513902435067	13.4619984240038	14.4515029596678	12.0441997026287	24.6168957043517	31.9023985382321	33.4943018542445	37.4469861670833	29.1160032708918	24.8889003148446	21.7726987467635	20.4305995162034	16.1593991461374	27.2324034694082	9.23386158176049	30.936892861312	36.1041975589952	31.0386057896311	26.0259946045511	7.35910109650606	13.1529975680107	31.3447004701705	18.8062031331134	1.87653077538252	33.2784966055933	4.06459992545524	6.44373887679188	25.2548001225615	13.6641988631387	7.51749010614696	21.0179000159736	15.3576035218056	31.574991110377	10.2380019449132	18.0769000685115	1.79588999473804	26.3710988937324	8.99315291216278	6.10300039980756	6.09136855250809	7.94868943683536	5.12658072869219	7.95390074432603	18.9173980897211	23.715998676173	10.6922988444833	2.77684994501837	2.04761977474135	19.4647963546329	5.78082098886724	8.29395075060254	5.46596976654843	13.4046984918374	23.6155001705039	4.62794107196999	17.0773998978771	5.67196064087483	25.7318013251878	28.1161919090035	11.3479015906354	24.6055011485848	5.48368968940382	17.2105978951439	25.4239035084987	18.3644003779394	14.6843984728226	27.9013949777489	7.25482168174021	23.5770011482	11.6106007329772	12.952496581059	28.171994444201	25.9630993028908	17.8184955537508	14.4025023591299	10.9578042675169	29.9746967105768	16.3059989498937	6.1686220319441	17.8267007223379	24.7152132876401	8.11596103161981	11.2193003918902	12.2141024550346	11.0770986878069	12.5214008539595	17.8295005108152	11.9233008200846	27.9287935682781	13.4082998069205	19.8932996399313	11.7316022487135	24.562800798291	9.71124794422592	2.24183060085544	35.8364902058872	22.3984060697441	39.3542936753715	18.8684984550473	30.2869963470854	26.6069973259968	30.4353907202494	17.8542983650819	28.9316974569038	21.226300252593	12.423298798667	29.8464961990487	27.1479048982965	29.1448075732782	35.3612090846482	17.1328927609588	25.1680078889121	4.19925025237494	30.8616171565902	26.0222924707099	43.8284946161077	16.0725995949705	6.25648082691907	19.5017982058346	7.79358038663952	2.9827798950658	28.72549939619	6.96766010883485	36.5389919994223	31.7053093613096
PWY-8175: even iso-branched-chain fatty acid biosynthesis	0	0	0	0	0	0	0	0	0	0	0	1.01925994784447	0	1.95950032031952	0	0	0	0	0	1.46400989027246	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
PWY-8173: anteiso-branched-chain fatty acid biosynthesis	0	0	0	0	0	0	0	0	0	0	0	1.01925994784447	0	1.95950032031952	0	0	0	0	0	1.46400989027246	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
PWY-8174: odd iso-branched-chain fatty acid biosynthesis	0	0	0	0	0	0	0	0	0	0	0	1.01925994784447	0	1.95950032031952	0	0	0	0	0	1.46400989027246	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
PWY-5690: TCA cycle II (plants and fungi)	3.59593016070212	0	0.718211999712715	0	0	0.355683057848292	4.52955998944613	0	0.397020968357429	0.883887011835247	0.688262949687978	0.353596981906442	0.203540995485461	0	0	4.96409099033615	1.58457983315959	0.392935059993325	0	0.626881953015198	0.559907198951825	0.490396001838985	0	1.17431012265787	1.85777019378401	1.43378010115319	1.47617999961619	9.00172256099007	1.84810022772291	5.00644084343509	0	2.56874115015385	0	0.313964028244204	0.156711003337944	0	0	0	1.04034007334398	0	3.59125057553382	2.05017984568296	2.12088996583246	3.20145945383102	0.19788496466764	2.10022102278664	0.852923053222399	1.11643025208995	0	0.7436040110797	1.77762998986751	0	0	0	0.480068077046126	0	0	0.536114958665537	0	0.626482999010157	0.151917998154196	0.237463060135145	13.1777976938854	1.17334986263593	1.75902036024737	1.76490995642437	1.54022973122991	0.588325973042904	1.77491009825902	0	1.69937019090725	0.825543010443119	0.945493945577368	0.426917989890582	0.898387952529181	1.22255015575289	2.43609041730229	0	0.269048981809598	0	0.187418961146175	1.16819017406034	0	1.4024800210372	1.11606018593563	0.82277533997077	0.965273901542062	0	0	7.86143003815152	0.488805959331344	7.1403401008216	0.636574000483796	0.896580205603773	0.597042831908561	1.64370031225375	0	1.04134999694884	0.683736971317234	0	0.831287054457615	3.38070919664207	1.28256990912992	1.1343801612408	4.33773040592481	1.2088898779263	0.956440946611466	0	0.465224990788545	1.42980984270662	0.763083857089655	2.4342704164063	0.225289020388656	0.968523958634342	2.99777966271981	0	2.88479066820406	0	2.85104032213905	0	1.37989960290629	2.26894031803736	1.36352006364912	1.66067990593909	0	1.41108019472907	0	0.924360903866466	1.36641975404444	0.929245215408333	0.997757048590768	1.61012010164688	4.64523877384277	2.78860945005833	0.821108977953224	2.11598947199715	0	7.01807273318843	1.10009987927504	0.26553198289974	0	2.13079008633961	0.665793357950483	1.17001014871999	1.2200000426146	0	0.379256955073221	0	0.197466005657401	1.31759009062385	0.976346775157101	0	0	0.583728111889004	1.24137004034453	0.684763855042339	1.91074051211667	0	1.99257053996669	2.75313955754294	1.12711990771142	1.46817982292283	2.86198971237003	1.36603958349453	0.617724943434927	2.17567980875774	2.53647003018399	1.91635981468801	1.55524980193894	8.58565154910911	6.82486177344033	3.18831081910893	0.245450896291351	3.49377109512255	0.689019041410045	0	2.12435938533786	0.806811900891226	3.51582991140109	0	0	3.15297015641885	4.93886982625056	2.2747099521856	3.70823005792255	2.53249944548392	1.5446704560794
PWY-7312: dTDP-&beta;-D-fucofuranose biosynthesis	0	0.999181004995905	3.89788999844084	0	0	0	1.44525999663254	13.1877002028268	0	0	0	0	0	3.44160056259844	0	0.646117128900367	0	1.08421016553721	0.834126931159504	0.757290943241044	1.41408050246523	1.16635000437381	0	0.503891052631924	0	0	0	4.43419126152741	0	1.48536025023864	0	0	0	0	0	0	0	0	0	0	15.8360025378778	4.18368968509368	2.21318996434551	0	0	0	0.704835043981707	1.44280032578431	0	0	0	0	0	0	0	0	0	0.535981958675791	0	1.73495999725876	0.748849990901473	1.42697036136597	0	0.540518936721448	2.69451055183576	4.13721989785204	1.112429805881	0	0	0	0	0.911895011535472	4.1781897595034	0	0	0	0.834261142908934	1.66387961605978	1.17108992082261	8.5751015995137	0.928440807524936	7.48453111519514	0.432423920044817	0	0.787599131214015	0	0	0	0	0	2.08903982619189	5.85930008273332	6.55348000498065	13.1774030218421	8.39675763597686	6.97715132544944	1.13701000430927	1.4309199958074	2.0494899140239	0	0.546264035785757	0	2.01899985695386	3.22085045781168	0	2.58967973849414	8.83915950659812	0	1.03410997952462	0	0.641243879907846	0.897163153468729	1.33621012092702	11.187099522199	0	0	0	3.69727997789027	0	0	0	0.378236053017348	0.22144301033696	0.142894991906428	0.342207958147967	1.71945023728413	3.08116006341027	0	1.08113980539484	2.27045052631314	0.592742028866537	0	1.19492968458636	0	0	0	0	0	0	1.18626992360422	1.19252039281622	2.17949008831294	0	0	0	0	4.85064942539207	0	1.29942003722838	0.542378037304761	0	13.9906997985339	9.75648982340753	19.0981036607245	3.06921009974933	1.77864962347766	3.25137087143242	0	0	0.674710891567213	0	0.607967926672988	1.22866987651868	0.625545809271083	1.21696988856207	0.51385995483171	0	0	0.196645974957135	0	0	0	0.080375166039644	0	5.36772032259999	0.92116351209322	0	0	0	0	0	0	1.8255599357768	0.843439982270892	0	0.320493929824649	13.276203919932
