level3	SH_119	SH_154	SH_162	SH_106	SH_118	SH_194	SH_114	SH_160	SH_065	SH_179	SH_069	SH_093	SH_237	SH_045	SH_248	SH_064	SH_089	SH_136	SH_142	SH_250	SH_091	SH_123	SH_124	SH_227	SH_107	SH_200	SH_111	SH_212	SH_053	SH_063	SH_112	SH_133	SH_060	SH_146	SH_236	SH_144	SH_113	SH_143	SH_242	SH_094	SH_253	SH_061	SH_166	SH_230	SH_057	SH_137	SH_191	SH_099	SH_214	SH_243	A_302	A_311	A_312	A002_2XSw_0_h_C	A005_2XSw_0_h_CD	A006_2XSw_0_h_C	A007_0_h_CD_1	A011_0_h_CD_1	A020_2XSw_0_h_CD	SH_013	SH_016	SH_059	SH_150	SH_043	SH_072	SH_238	SH_012	SH_117	SH_073	SH_085	SH_125	SH_024	SH_017	SH_054	SH_082	S5_363_0h	SH_044	SH_086	SH_240	SH_234	SH_151	SH_134	SH_127	SH_077	SH_034	SH_015	SH_103	SH_087	SH_066	SH_096	SH_029	SH_002	SH_198	SH_138	SH_022	SH_079	SH_038	A001_0_h_CD_1	SH_108	SH_031	SH_231	SH_247	SH_033	C2_A304_stool	SH_028	SH_055	SH_051	SH_193	SH_195	SH_014	SH_095	SH_058	SH_071	SH_047	SH_084	SH_050	SH_129	SH_189	SH_007	SH_105	SH_068	SH_104	SH_149	SH_148	SH_110	SH_039	SH_153	SH_021	SH_245
01040 Biosynthesis of unsaturated fatty acids [PATH:ko01040]	1.71874e-06	4.521137e-05	1.481368e-05	6.718715e-05	0.00016919576	0.0001496474	0.0001138505	0.0001410671	0	1.527758e-05	1.34065e-05	2.461277e-05	5.59071e-05	0.0001920231	2.483805e-05	0	6.52571e-05	2.99763e-05	0.00049146	0.0001379586	1.54117e-05	9.24727e-06	1.132177e-05	1.1764768e-05	0	1.989778e-05	5.38178e-05	0.00012603319	0.001087172	4.41599e-05	8.76674e-05	5.84337e-05	2.318788e-05	1.2278495e-05	4.245258e-05	7.27004e-05	4.41592e-05	8.68536e-05	2.43293e-05	0.0001311506	3.63529e-06	0.000439534	0.0003881031	4.950523e-05	2.744541e-05	0.0001106313	5.94805e-05	0.0001497849	0.0001459169	0.00014400219	4.73719e-05	0	1.31627e-06	0	0.000600887	6.45743e-06	0.000458025	0.000909401	8.9017e-05	1.577883e-05	8.264592e-05	0	0.0001767054	0	0.0002703509	0.000113455	1.790606e-05	0.0001447475	3.102141e-05	3.06743e-06	0.0003137285	3.73621e-05	0	0.000244295	0	2.50242e-05	1.035444e-05	7.80685e-05	6.25583e-06	0	0.0001380861	0.000557181	1.29462e-05	0.0001960394	0.000444453	2.75978e-05	0.0001820607	5.25615e-05	6.64595e-05	3.49629e-05	0	0.000726797	1.471684e-05	0.0020606421	1.18468e-05	0.00022375045	0.0001159785	4.803063e-05	4.291109e-05	1.99908e-05	0.0003035468	0.0001480961	9.08432e-05	7.066206e-05	9.230867e-05	6.00498e-05	1.10212e-05	1.60637e-05	1.883002e-05	0.0001443517	0	3.28705e-05	0	7.61736e-05	0	4.97352e-06	3.88843e-05	0.0002599261	7.89637e-06	0	0.0001369666	0.00094923	0.0002034473	3.36976e-05	2.007749e-05	0	2.453055e-05	0.000959023	3.0899379e-05
01053 Biosynthesis of siderophore group nonribosomal peptides [PATH:ko01053]	2.78264e-06	3.418685e-05	9.88648e-06	0	8.318823e-05	0	7.064228e-05	9.243029e-05	0	0	2.37785e-06	2.042127e-05	0	0.0003094558	1.440611e-05	0	3.981392e-05	9.67206e-06	0.00041734485	0.00010397873	0	0	5.69525e-06	0	0	1.642187e-05	3.87565e-06	0	0.001655584	1.33124e-05	0.0001792471	8.46841e-05	4.4368e-05	9.70974e-06	2.202662e-05	3.466247e-05	1.60093e-05	9.499389e-05	4.17975e-06	0.0004120714	2.910053e-05	0.00045655775	0.00016707657	1.368518e-05	2.86876e-05	3.563152e-05	9.38149e-06	0	8.351581e-05	3.995038e-05	4.402766e-05	1.36589e-05	1.22396e-05	1.23471e-05	0.0004406142	2.248035e-05	0.0003955688	0.0008060517	9.163333e-05	0	3.13459e-05	0	0.00013118602	0	0.0002933068	1.983848e-05	3.595827e-05	0.00020346568	5.878721e-05	4.55001e-06	0.00037236394	7.22474e-06	0.0001269163	0	0	1.53816e-06	6.0638678e-05	3.7499603e-05	0	0	0.00013063674	0.00031374868	0	0	0.0006088681	2.282151e-05	0.0001312449	2.069789e-05	0	0	1.81672e-06	0.00064767709	0	2.91926e-06	0	0.00010054078	0.00014001375	4.040729e-06	4.859e-06	5.20653e-05	0.00019167988	8.944131e-05	0	5.691014e-05	1.2599e-05	2.28504e-05	1.166281e-05	0	5.572905e-06	0.00012543229	0	1.388757e-05	0	6.529326e-05	1.68878e-06	4.63044e-06	0	2.289554e-05	2.0753983e-05	0	0.000202622	1.16679e-05	0.00018464342	0	0	0	5.214241e-05	0.0006995225	2.05647e-06
01501 beta-Lactam resistance [PATH:ko01501]	0.00228628259	0.0026252542	0.002763078984	0.0024585042	0.0035355973	0.0006508229	0.0043024549	0.0024759681	0.001953307	0.002221639	0.002847999628	0.001955396038	0.00071548559	0.00232003717	0.0022076605	0.000923881	0.00010390074	0.000444143976	0.00324062966	0.0032084821	0.001600108	0.0017382572	0.00256198	0.0025181467	0.000887267	0.00085319042	0.001025116	0.00213490116	0.000704022028	0.0025168965	0.00172205427	0.0009142901	0.0031466314	0.00269057995	0.001350822059	0.0008584244	0.000735698	0.0023346318	0.0021803956	0.00158959	0.00156585994	0.0030983846	0.0030238311	0.0027241937	0.00140337549	0.0014259075	0.00034700037	0.003684656	0.001153585445	0.0015926928	0.0009422789	0.001240992	0.00145861577	0.0001133056	0.0007372827	0.00073238395	0.0019085126	0.00052560617	0.00174277653	0.0021128437	0.00327929403	0.001374866	0.0015034847	0.001902368	0.0014076545	0.0006638498	0.00347897254	0.00230232965	0.0034150435	0.0020810935	0.00202965498	0.0035218362	0.000219809	0.0009153822	0.001431693	0.0018452123	0.00195999248	0.0017363203	0.00083999527	0.00088583004	0.00250260934	0.00148576106	0.00159342936	0.00187435	0.0020097339	0.00274865807	0.001475744	0.00196744614	0.0036135747	0.001268775	0.00128394575	0.0015479857	0.00233932	0.002069313	0.00267062647	0.00168228918	0.0033799386	0.001183192202	0.00206332441	0.0009134366	0.00105168137	0.001319146869	7.37409e-05	0.0012700918	0.00204087044	0.0012091285	0.0033166302	0.000109261	0.00187918315	0.00052292697	0.00079991525	0.0012718588	0.00120394	0.00399323386	0.00124490437	0.00181594966	0.000182846	0.0008954656	0.001726000627	0.0009284033	0.00235301273	0.001699058	0.00227035991	0.00155019238	0.0023961078	0.0016697434	0.00329009825	0.001455609	0.003274712
02010 ABC transporters [PATH:ko02010]	0.02566476776	0.024237796549	0.020459517221	0.02863929229	0.031624342708	0.04114673057	0.022794524075	0.02380941862	0.02760390713	0.0344972102	0.020724439506	0.038283703641	0.03666767721	0.03540674848	0.030177963685	0.03040573681	0.050495692224	0.0430281404	0.02672206616	0.02744534233	0.03281566466	0.021271236345	0.027149968465	0.02705870679	0.03520035807	0.025097783394	0.03670306233	0.030401861961	0.044275612234	0.022374849773	0.029131107542	0.033170462396	0.026964056722	0.025122702624	0.036398383908	0.04129196742	0.038575033201	0.027652466247	0.027034766444	0.03207853998	0.031955890122	0.03379779068	0.02432347508	0.027904478809	0.026069432487	0.03979780835	0.05191419156	0.02374721541	0.03899242959	0.040282945017	0.04197754244	0.03275088254	0.03445623457	0.03215834602	0.03952456027	0.036864779056	0.031108022579	0.038597497577	0.03755845511	0.028934945977	0.029025468794	0.0230212897	0.02555466271	0.0284147786	0.03585801814	0.037718251278	0.022644564135	0.03190656875	0.02374665246	0.03530355079	0.03181797083	0.027792890388	0.019553168	0.03039851005	0.029906057903	0.028931795055	0.029176171808	0.032507648845	0.0389367021	0.04000177932	0.03032691145	0.03390842377	0.04044791738	0.0251068278	0.03681548077	0.022589471588	0.04053312709	0.03646576475	0.02013717755	0.02749438103	0.037625562143	0.03956792822	0.02851907605	0.042870367115	0.02581289657	0.030552117466	0.02419956158	0.040814559294	0.035834247378	0.0300231297	0.03575356655	0.042664547677	0.05378771288	0.031909074715	0.03646439279	0.04129059056	0.020683281878	0.03179412928	0.030891718778	0.038949239527	0.03500856522	0.029879000993	0.030954687	0.02701460876	0.030585708769	0.032712056669	0.046363846959	0.03428182142	0.0252351476	0.02839901609	0.02633417172	0.03985543864	0.034091665	0.02138479252	0.026108489929	0.03765027883	0.025470681447	0.03926468858	0.021313653894
02022 Two-component system [BR:ko02022]	0.000710712851	0.00066785642	0.00057757946	0.0005016436	0.0009910256	0.0002586535	0.0005217105	0.0005540767	0.000579241	0.0002685938	0.0006585834	0.001215168	0.00070299466	0.0009124075	0.0004952866	0.0003095312	0.00094569612	0.00034010323	0.0006134786	0.00041485255	0.0007172644	0.001070177	0.00067692351	0.0004684509	0.00025012	0.00032479989	0.00041405571	0.00042735655	0.000805292	0.00070419734	0.00051227367	0.0005666237	0.00065245789	0.0007134558	0.00035193055	0.0001784736	0.00080717736	0.00068486826	0.0006156744	0.0011183588	0.00022020566	0.0008311665	0.0009863669	0.00053320124	0.00041363941	0.00042960755	0.0003527596	0.0010706304	0.0003811382	0.00053472919	0.00047946323	0.0004581504	0.0004897292	0.0001497412	0.0005509576	0.0003202455	0.00065161621	0.000720174614	0.001467934	0.0005538832	0.0008409512	0.0002668489	0.00066896629	0.0003936623	0.0013595523	0.00068931444	0.00040367174	0.0006664352	0.00076060316	0.0005681895	0.00064868261	0.00091406005	0.000721195	0.0001771484	0.0004365402	0.0004495015	0.00037582268	0.00078772565	0.0004314449	0.0007424289	0.0008715962	0.00092302124	0.0007508409	0.001414795	0.0008781268	0.00050006523	0.0005340481	0.00055501645	0.0007524538	0.0004328925	0.0003206843	0.000804576	0.00071214364	0.0010246095	0.0006200758	0.00049708906	0.0004921027	0.0006387517	0.00055700958	0.00047794889	0.0002687678	0.000481011	0.0003364795	0.0004693316	0.000749993	0.00046358147	0.00064560689	0.0001026609	0.0004771333	0.0005175271	0.00024340173	0.000529975272	0.000660903	0.0009238448	0.0002519682	0.00052382758	0.0004983752	0.00045488817	0.00074958375	0.0009977473	0.0007932734	0.0007727244	0.0007218951	0.0003794049	0.0006475835	0.0004381027	0.00075372765	0.0010741855	0.0006780665
02025 Biofilm formation - Pseudomonas aeruginosa [PATH:ko02025]	3.4793e-05	5.107643e-05	2.5647509e-05	2.78225e-05	7.208559e-05	0.0001653467	4.008291e-05	4.04703e-06	0.0003074622	0.000107199	2.184208e-05	4.346743e-05	0.000507577185	0.0002736396	0.00013913031	5.417945e-05	0.000468979045	0.00067728659	7.03152e-05	6.75155e-05	0.00031299491	3.743428e-05	0.00016329296	0.00076370356	0.0005917522	0.00017758419	0.0005684197	0.0001215378	8.69386e-05	4.542795e-05	4.159288e-05	0.0004656875	2.94319e-05	3.590294e-05	0.00021577383	0.0004946292	0.00017423275	3.83679e-05	0.0001251278	3.454815e-05	1.543604e-05	0.000126717	4.89194e-05	3.413236e-05	9.514258e-05	0.0005349584	0.000738009	6.90121e-05	0.00020059322	8.09304e-05	0.00027060688	0.0003534027	0.0002275414	0.0002719509	0.0001012555	0.00015807892	0.0002302892	0.000229409	0.0001868515	0.0003092256	3.956578e-05	0.000199506	6.306255e-05	0.0001071804	8.526071e-05	0.00069298036	8.28032e-06	0.0002721159	3.279449e-05	0.0002971891	0.00011182151	0.000188153259	0.0001372869	0.0001089312	0.0001305496	6.913306e-05	2.36941e-05	6.50223e-05	0.0001223736	7.38109e-05	5.639455e-05	0.0001693286	0.0003112204	0.000408669	0.00026955331	1.3073365e-05	0.0002596169	0.00016071891	1.292822e-05	0.0001245252	0.0016818233	0.00038976195	9.145422e-05	0.0001501685	0.0002269907	0.00016602894	7.20574e-05	0.00042179737	0.0005423805	1.55496e-05	0.0001176405	0.0004343289	0.000160778	0.00010557731	0.000538899	0.000455651	1.06283e-06	0.0001873897	0.0001847086	0.0003516202	9.91943e-05	0.00012937437	8.44574e-05	6.559708e-05	0.0001841137	0.00034520475	0.0007664862	4.706905e-05	5.582499e-06	9.52959e-06	3.73043e-05	0.000323719	0.00013533413	0.0003458206	0.0003429661	0.0001302009	8.093859e-05	0.00051215234	6.090018e-05
02026 Biofilm formation - Escherichia coli [PATH:ko02026]	0.001069594178	0.001325172257	0.001442393771	0.000520645	0.00091331368	0.000248481	0.000917523765	0.00110925463	0.000706941	0.0001970515	0.00020548767	0.00098418799	4.4474007e-05	0.0012950914	0.000613038046	0.00026955914	0.00028111157	6.77737e-05	0.0021244331	0.00170169047	0.00074883407	0.00068660893	0.00031239878	0.000334718	0.0001212806	0.000229014052	9.10107e-05	0.00033843486	0.0063629988	0.00099801991	0.0011789101	0.00075345527	0.00035412201	0.000246887519	0.000173889358	0.00027336482	0.000126818777	0.00080884275	0.000237587062	0.00115424962	0.000255732545	0.0033054381	0.00158863236	0.000501530437	0.001565365368	0.0007029462	5.29902e-05	0.00145200459	0.00012743211	0.00076527177	0.00072237573	0.000220274	0.00069661884	3.318853e-05	0.0020300498	0.00029259651	0.0024416674	0.00364021534	0.00085422147	0.000405586612	0.00058994404	0.000396782	0.0005350797	0.00011220948	0.00200868382	3.119584e-05	0.001361872952	0.00163962631	0.00071506241	6.7116959e-05	0.00257990651	0.000617247183	0	0.0003799838	0.0002565791	0.000379161553	0.000937585317	0.000847750869	0.000279644	0.00032556238	0.00064515262	0.00175405837	0.000139553676	0.0005973148	0.0023523951	0.000509107871	0.00087032159	0.00028554236	0.00048385	0.000408145	0.00016932658	0.00170507747	0.00068930263	0.000907047825	0.000521282	0.000640878286	0.00170626742	0.000124113812	0.000820895468	0.00036628677	0.00088183448	0.00055616502	4.90128e-05	0.00051257637	0.0001679987	0.00051760544	0.00064199784	9.92671e-06	0.000467632727	0.00055878815	0.0001522765	0.000215994168	0	0.000669256083	3.174793e-05	0.00075261014	1.912327e-05	0.00016043766	9.6121187e-05	0.00028612953	0.0009653102	0.000596318	0.00153268354	0.000242062	4.245657e-05	0.00014099308	0.00131675593	0.0038127333	0.00010405656
02060 Phosphotransferase system (PTS) [PATH:ko02060]	0.00077854582	0.00076382305	0.000426544386	0.0012979901	0.00060813634	0.0014966274	0.00046656281	0.0003509864	0.001865861	0.0021874763	0.00124767093	0.00068135318	0.00109941657	0.0012841575	0.00077824798	0.0005402296	0.001888147986	0.00204361514	0.0009114384	0.00079305663	0.00108515989	0.0004183168	0.00066280923	0.00061752182	0.0010927049	0.000251134348	0.00173109894	0.0018396748	0.00304176919	0.00034757869	0.00087282166	0.00094700857	0.0003514045	0.000180226163	0.001171438881	0.00340878167	0.00185154756	0.000966643712	0.0008468298	0.00076670091	0.000425680687	0.0018415853	0.00075808687	0.000469722838	0.00098834737	0.0022307342	0.00259672002	0.00027394418	0.00399957857	0.00073694817	0.00125742356	0.0019586827	0.0012632185	0.0019652081	0.0041219299	0.0020759272	0.0025472808	0.00493369361	0.0013246244	0.000648196459	0.00027793691	0.001042596	0.000738334	0.0005687861	0.00206425017	0.00137368997	0.00059084787	0.00121487174	0.000469783528	0.00062852641	0.002214102348	0.000449324163	0.0003294856	0.0020045119	0.000364467	0.000818373024	0.00141676808	0.00138827913	0.00102732974	0.0014936944	0.00053328918	0.0027322144	0.00059868167	0.0004094009	0.003588654349	0.000587607849	0.00271021519	0.00085182914	0.00027872356	0.0010265148	0.0007320298	0.0026016144	0.00108520893	0.00010028707	0.00094378933	0.00067296102	0.00088410577	0.002986529784	0.00135916429	0.0006939793	0.00187275573	0.00139443922	0.001904201	0.001034473617	0.00152144602	0.00114311308	0.000228203044	0.00042058445	0.00109915248	0.00199482471	0.00121796541	0.00064115574	0.0025048635	0.00053381169	0.00135503032	0.002826606598	0.00153339737	0.00156966177	0.000210589358	0.00093588849	0.0006962835	0.0005824618	0.0018027396	0.0003720788	0.00050923542	0.0037875007	0.00063752345	0.00236606116	0.000120008265
03013 RNA transport [PATH:ko03013]	0.0010818287	0.0013040509	0.0012389959	0.0010831559	0.0011431856	0.0006251194	0.0016589826	0.0010926465	0.0008455366	0.0019619144	0.0011666935	0.000983347	0.00136727511	0.0011346256	0.0009528944	0.0003628654	0.00065751907	0.0014392257	0.0014380223	0.0014368533	0.0010449608	0.0010272725	0.0013641451	0.0010866089	0.0010532029	0.00048778377	0.0007205495	0.0011686182	0.00111346	0.0008897887	0.0011764374	0.0017759547	0.00149536677	0.0014861946	0.00110551946	0.0024893028	0.0019505055	0.001375788	0.0011003802	0.0011723218	0.000488771	0.0011131113	0.0010833755	0.0012228277	0.0010221784	0.0006874439	0.0007200758	0.0011973606	0.00112625173	0.0007325011	0.000909834	0.0015751817	0.000963881	0.0018268202	0.000955232	0.0014926766	0.001344547	0.000964582	0.001179114	0.0012240958	0.0011680113	0.0009309305	0.0009096555	0.0006256636	0.0016037713	0.00112588	0.0011167244	0.0008058317	0.0012070534	0.00116529646	0.001090363	0.0012703442	0.001247041	0.00086823	0.0008125385	0.0010477968	0.0013278869	0.0010634731	0.000939155	0.0013634829	0.001238115	0.0012222915	0.001308447	0.000431224	0.001346173	0.0011843224	0.001860736	0.0011846593	0.0011508831	0.000780493	0.00052622163	0.0009217693	0.0014762883	0.00016180995	0.0012751083	0.000637026	0.0017009441	0.0018506818	0.0014816004	0.0010588255	0.00076622773	0.0013334658	0.000396738	0.0013558577	0.0014588718	0.0006096151	0.0011372822	0.0024857167	0.0009330112	0.0005466098	0.0006561681	0.0009977284	0.0011876972	0.0013181117	0.0010948372	0.001609433	0.0007998782	0.0004990141	0.000793954	0.00175996	0.0008863064	0.00070784205	0.0012222433	0.0006588271	0.000978999	0.0009254938	0.0011700331	0.001062045	0.00083761097
03016 Transfer RNA biogenesis [BR:ko03016]	0.018999244258	0.01851996744	0.01911147138	0.01760801812	0.01823110794	0.0147360439	0.01937850276	0.02211343209	0.01719035189	0.01540016689	0.01586946477	0.01628130232	0.015086966798	0.0179646093	0.016779257633	0.01711085604	0.018934081343	0.01399639987	0.01997638754	0.02147375057	0.01715880783	0.02182564649	0.018173120557	0.01753506417	0.01031493531	0.016176162714	0.01624408708	0.01844145929	0.015662722302	0.01787777267	0.01693580881	0.0129880136	0.01663245461	0.018559023881	0.01549542243	0.01410297708	0.01403722148	0.0170922254	0.01764311449	0.0189661115	0.0230026996	0.0181705862	0.02031845047	0.016825313695	0.018669655723	0.01568086507	0.01299061636	0.02188526365	0.01487986409	0.01852005174	0.01502300407	0.01246591216	0.01597381124	0.00733897388	0.0176341427	0.01481891268	0.01970620849	0.01687129532	0.01957813167	0.018681748148	0.01724002608	0.0142382693	0.01817876668	0.01653106725	0.01778954229	0.01588118975	0.02143375788	0.01874149718	0.01816065857	0.0173576251	0.01930220212	0.01729299606	0.0078396551	0.0187844829	0.01620521016	0.0169138841	0.01901447338	0.01708902611	0.01508940655	0.01733874269	0.0181096661	0.01637755978	0.014691761672	0.018890084	0.0173366422	0.018167538386	0.0151166456	0.01530972429	0.01813644908	0.0166958384	0.01202099355	0.01595575152	0.01622089642	0.01985305532	0.01884323631	0.0228089156	0.01783548139	0.017596922205	0.017109874791	0.01735907697	0.02027994261	0.01643989843	0.01244192688	0.01637309329	0.01893698622	0.01536432362	0.01924126163	0.01062585395	0.017907442332	0.0141994738	0.01676250138	0.01821227098	0.01486659389	0.018832712988	0.01436782673	0.015953299648	0.01043882279	0.01637566872	0.023116261106	0.01836463885	0.01978264512	0.01575700587	0.017545351	0.0146077894	0.019781006359	0.01693999589	0.01825194131	0.01638212084	0.020080308255
03018 RNA degradation [PATH:ko03018]	0.00825413356	0.00761455766	0.008098016134	0.0060565919	0.00808295981	0.0056482805	0.0090999302	0.013147384	0.00749587606	0.00655359117	0.00838866122	0.00675483866	0.00700790598	0.006235174	0.00768054781	0.0083790383	0.004448110879	0.00639589787	0.00678918122	0.0071542358	0.00645450867	0.00839635276	0.0081387459	0.0077778579	0.006402342	0.00728446027	0.0054733378	0.00660697497	0.0040035266	0.00866333211	0.0069187541	0.00531333021	0.00701033569	0.00751915047	0.00675671437	0.00455803313	0.00589913416	0.0068905405	0.00726650055	0.0080293572	0.00922030061	0.0069690098	0.00746519518	0.00792253564	0.01057961799	0.0063598263	0.00603267485	0.0065436411	0.005832832	0.0083744279	0.0059412025	0.00497325836	0.00576175189	0.005515418	0.0066791798	0.00641282018	0.0072607785	0.005692305	0.00588764295	0.00800707227	0.00836797411	0.0107725691	0.00954263	0.0082860406	0.0066367589	0.0071019899	0.00681539744	0.0086171794	0.00797533107	0.00710844642	0.0070017735	0.00771809537	0.003868429	0.0083730753	0.0075366463	0.0071482387	0.00682922877	0.0065622782	0.00598339422	0.00637663828	0.0085429111	0.00582073394	0.00681352302	0.0105521521	0.0054499357	0.00820618866	0.0062165641	0.00667527236	0.0083712874	0.0067925626	0.00573008431	0.0051698413	0.00764969116	0.006739248942	0.00833683194	0.0105747618	0.0089482148	0.00705269893	0.00710869338	0.00653461013	0.0098440237	0.0064110779	0.004826349	0.0070919475	0.00682858942	0.0077302421	0.00895385925	0.00533419209	0.007125831026	0.0065360625	0.00679874752	0.008377563926	0.0054875186	0.0077387542	0.0065713959	0.00548378063	0.00408013904	0.0086845743	0.01236621979	0.007308178	0.0107523862	0.00793844854	0.0066382872	0.0066289931	0.00920990428	0.00660672157	0.00830377124	0.005335625	0.008906527696
03019 Messenger RNA biogenesis [BR:ko03019]	0.000924899	0.00085170122	0.00065050357	0.0006578487	0.00074032547	0.0007589747	0.00025686576	0.0002505306	0.00054330276	0.0010258879	0.0003364696	0.00060599537	0.00130628438	0.0010684156	0.00091142265	0.00112533539	0.002250762359	0.00145629175	0.0005071051	0.00038604974	0.00106741436	0.00057519838	0.00068610274	0.0007293028	0.00082895614	0.00128269884	0.0010413519	0.0008470446	0.00175813218	0.00044538691	0.00087247269	0.0021626791	0.000528554	0.00056805618	0.00162048645	0.0017266381	0.00180296003	0.0010550174	0.00049568052	0.00056856873	0.001376394	0.0007881793	0.0007287502	0.00052492943	0.00040813954	0.0012322362	0.0011053426	0.0012522661	0.00079778957	0.00114507181	0.0016501994	0.0010305216	0.00217624495	0.0018071023	0.001410793	0.001306107	0.0008361026	0.0014333463	0.0013194004	0.000713713	0.00035204978	0.000595711	0.0007190296	0.000952272	0.00112937462	0.0011360442	0.00055560002	0.0006723196	0.00038390146	0.0012855482	0.00083443804	0.0003918313	0.000506627	0.002032573	0.00122094	0.001029124	0.00075449365	0.000808717	0.00074998434	0.00096758	0.0005796161	0.0010773647	0.0007164271	0.000381043	0.0012933484	0.00064982504	0.001347624	0.00092182047	0.0004353988	0.0016806211	0.000644494	0.0018522519	0.00072433313	0.00191510581	0.000610018	0.00099586657	0.000453619	0.001314578541	0.000683822706	0.00074649056	0.0009253046	0.0012777563	0.001261552	0.00089604097	0.001155548	0.00092189891	0.00024576314	0.0028677753	0.0008554171	0.0013589743	0.0016505086	0.000968976	0.00075435	0.000307433	0.0010287228	0.00092484639	0.0014935731	0.00066865602	0.000563833046	0.00078325493	0.0004927421	0.00135501017	0.0008798033	0.000559752	0.00050288777	0.00094745931	0.00048245553	0.0011938284	0.000265809
03021 Transcription machinery [BR:ko03021]	0.01932797296	0.01751031672	0.02011868913	0.0146189358	0.013214468	0.020782956	0.010161699241	0.01102821426	0.0155645141	0.0142620664	0.01293683378	0.01292224043	0.01426840972	0.01233062296	0.01697884699	0.01411613148	0.00719463102	0.012984595	0.01313243553	0.0113970906	0.01813225085	0.0150447051	0.01793625564	0.01542193265	0.01968446	0.02590276313	0.0246394713	0.01546123767	0.00562636043	0.01743804984	0.0156676823	0.01421532903	0.01472971559	0.01499357436	0.012793448147	0.01829077328	0.01612799943	0.01617439489	0.01640122704	0.0133728394	0.00878242256	0.01318257226	0.01368189142	0.017603817769	0.012893492965	0.01591520362	0.01850314729	0.01596361458	0.02215233854	0.02758526384	0.02059550608	0.0144262219	0.02470573584	0.0179377505	0.0077820757	0.013185555598	0.00956983834	0.0057625297	0.01388544254	0.01446164391	0.016341117225	0.0163188551	0.011242037	0.0139714796	0.01301932227	0.0158026791	0.0166284284	0.01479983102	0.01836216835	0.01693878603	0.01401931597	0.01986176828	0.00868688	0.0292390629	0.02051970652	0.02231791797	0.01731921037	0.01764383791	0.02564515313	0.0161785526	0.01509310125	0.01501526683	0.01827521239	0.0122050578	0.01274069957	0.0151247411	0.01457289607	0.0179967081	0.0134544447	0.0215971709	0.02500025286	0.01027119303	0.01620572395	0.00865591712	0.01518636571	0.01615543889	0.00992857911	0.01608884667	0.01466292165	0.01780368907	0.01332767365	0.01594055848	0.0419967345	0.01463158556	0.01371766324	0.02177105564	0.01366996118	0.0167157621	0.01987874019	0.02895868357	0.02804530648	0.01974869382	0.015622591	0.01683226691	0.01900641558	0.0149438792	0.01686367048	0.02057445738	0.01187379733	0.01493867945	0.01196288645	0.0110832316	0.0138079475	0.0152853662	0.0156357088	0.0224618007	0.01756294865	0.009750187028	0.015316023302
03029 Mitochondrial biogenesis [BR:ko03029]	0.0001979926	0.0003231534	0.0003117927	0.000352158	0.000457966	0.000145155	0.0010179	0.000506862	8.71668e-05	0.00028268	0.0003947001	2.89482e-05	8.45866e-05	0.000372633	0.000305504	7.46124e-05	1.97698e-06	4.33845e-05	0.000765638	0.000609954	0.000506778	0.0003134969	0.000253344	0.000356501	9.95795e-05	6.49806e-05	0.000113352	0.00017299	0.000153749	0.000337763	0.000192931	2.71382e-05	0.000415497	0.00033602571	0.000149811	0.0001170435	8.37517e-05	0.00030143	0.000267332	0.0001966483	0.0001289	0.000324104	0.000501344	0.000292806	0.000177679	0.0003049665	4.67206e-05	0.000648003	0.000137536	0.000363772	7.45453e-05	0.0001581894	0.000413888	1.0555e-05	0.000200144	0.0001376549	0.000169678	0.000193838	9.5054e-05	0.0003539673	0.000335346	0.0001827113	0.00014757613	0.0002417117	0.000105363	4.86273e-05	0.00037862	0.000560997	0.00034808484	0.000189808	0.000259141	0.000311304	0	0.000105781	5.68339e-05	0.00040575	0.000213009	0.000160619	0.0002140233	0.000147689	0.000279266	0.000167844	0.000140427	0.000266252	0.000385825	0.0002748155	0.0002401863	0.000218307	0.000403797	0.000189054	0.0002243878	0.000164334	0.0002080919	0.0006000151	0.000276475	0.000300872	0.0008520689	0.000139837	0.000114795	0.0001141991	0.000256667	0.0002090624	1.33212e-05	0.0001407	0.000224683	0.0002103627	0.000536227	0	0.000219941	8.65632e-05	0.00010459045	0.000198887	0.0001822556	0.000314028	0.000130669	0.000193645	1.507e-05	8.79855e-05	0.000268106	2.9686e-05	0.000362428	0.0002696028	0.000100322	0.000192306	0.000226929	0.000145569	0.000144156	0.000128955	0.00036092
